dataset: B
instance: SA2
+-----------+
2D Packing Heuristic in Truck P329055509
Min2DVol: 31.200000000000014 [m2]
Stack 0 with items: ['0090017100_26102022012072', '0090017100_26102022012072', '0090017100_26102022012072']
Stack 1 with items: ['0090017100_26102022006561', '0090017100_26102022006561', '0090017100_26102022006561']
Stack 2 with items: ['0090017100_26102022006561', '0090017100_26102022006561', '0090017100_26102022006561']
Stack 3 with items: ['0090017100_26102022006561', '0090017100_26102022006561', '0090017100_26102022006561']
Stack 4 with items: ['0090017100_26102022006561', '0090017100_26102022006561', '0090017100_26102022006561']
Stack 5 with items: ['0090017100_26102022006561', '0090017100_26102022006561', '0090017100_26102022006561']
Stack 6 with items: ['0090017100_26102022006561', '0090017100_26102022006561', '0090017100_26102022006561']
Stack 7 with items: ['0090017100_26102022006561', '0090017100_26102022006561', '0090017100_26102022006561']
Stack 8 with items: ['0090017100_26102022006561', '0090017100_26102022000787', '0090017100_26102022000787']
Stack 9 with items: ['0090017100_26102022000787', '0090017100_26102022000787']
Stack 10 with items: ['0090017100_26102022002363', '0090017100_26102022002363', '0090017100_26102022002363']
Stack 11 with items: ['0090017100_26102022002363', '0090017100_26102022002363', '0090017100_26102022002363']
Stack 12 with items: ['0090017100_26102022002363', '0090017100_26102022002363', '0090017100_26102022002363']
Stack 13 with items: ['0090017100_26102022002363', '0090017100_26102022002363', '0090017100_26102022002363']
Stack 14 with items: ['0090017100_26102022002363', '0090017100_26102022002363', '0090017100_26102022002363']
Stack 15 with items: ['0090017100_26102022002363', '0090017100_26102022002363', '0090017100_26102022002363']
Stack 16 with items: ['0090017100_26102022002363', '0090017100_26102022002363', '0090017100_26102022002363']
Stack 17 with items: ['0090017100_26102022002363', '0090017100_26102022002363', '0090017100_26102022002363']
Stack 18 with items: ['0090017100_26102022002363', '0090017100_26102022002363', '0090017100_26102022002363']
Stack 19 with items: ['0090017100_26102022002363', '0090017100_26102022002363', '0090017100_26102022002363']
Heuristic packed all stacks
