dataset: X
instance: TA5
+-----------+
2D Packing Heuristic in Truck P203382409
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090038300_14062023011622', '0090038300_14062023011622', '0090038300_14062023011622']
Stack 1 with items: ['0090038300_14062023011617', '0090038300_14062023009196', '0090038300_14062023011617']
Stack 2 with items: ['0090038300_14062023009196', '0090038300_14062023009196', '0090038300_14062023009196']
Stack 3 with items: ['0090038300_14062023009196', '0090038300_14062023009196', '0090038300_14062023009196']
Stack 4 with items: ['0090038300_14062023009196', '0090038300_14062023009196', '0090038300_14062023009196']
Stack 5 with items: ['0090038300_14062023009196', '0090038300_14062023009196', '0090038300_14062023009196']
Stack 6 with items: ['0090038300_14062023009196', '0090038300_14062023008732', '0090038300_14062023008732']
Stack 7 with items: ['0090038300_14062023007743', '0090038300_14062023007743', '0090038300_14062023007743']
Stack 8 with items: ['0090038300_14062023007743', '0090038300_14062023007743', '0090038300_14062023007743']
Stack 9 with items: ['0090038300_14062023007743', '0090038300_14062023007743', '0090038300_14062023007743']
Stack 10 with items: ['0090038300_14062023007743', '0090038300_14062023007743', '0090038300_14062023007743']
Stack 11 with items: ['0090038300_14062023007743', '0090038300_14062023007743', '0090038300_14062023007743']
Stack 12 with items: ['0090038300_14062023007743', '0090038300_14062023007743', '0090038300_14062023007743']
Stack 13 with items: ['0090038300_14062023006555', '0090038300_14062023006428', '0090038300_14062023006428']
Stack 14 with items: ['0090038300_14062023006428', '0090038300_14062023006428', '0090038300_14062023006428']
Stack 15 with items: ['0090038300_14062023006428', '0090038300_14062023006428', '0090038300_14062023006428']
Stack 16 with items: ['0090038300_14062023006428', '0090038300_14062023006076', '0090038300_14062023006428']
Stack 17 with items: ['0090038300_14062023006076', '0090038300_14062023005800', '0090038300_14062023003347']
Stack 18 with items: ['0090038300_14062023002388', '0090038300_14062023001573', '0090038300_14062023001573']
Stack 19 with items: ['0090038300_14062023001573', '0090038300_14062023001573', '0090038300_14062023001573']
Stack 20 with items: ['0090038300_14062023001573', '0090038300_14062023000654', '0090038300_14062023001573']
Stack 21 with items: ['0090038300_14062023000654', '0090038300_14062023000560', '0090038300_14062023000486']
Stack 22 with items: ['0090038300_14062023000486', '0090038300_14062023000486', '0090038300_14062023000486']
Stack 23 with items: ['0090038300_14062023000486', '0090038300_14062023000486', '0090038300_14062023000486']
Stack 24 with items: ['0090038300_14062023000486', '0090038300_14062023000337', '0090038300_14062023000337']
Stack 25 with items: ['0090038300_14062023000337', '0090038300_14062023000050', '0090038300_14062023000050']
Heuristic packed all stacks
