dataset: B
instance: PA2
+-----------+
2D Packing Heuristic in Truck P336513001
Min2DVol: 21.120000000000005 [m2]
Stack 0 with items: ['0091017200_26102022017085', '0091017200_26102022013656', '0091017200_26102022017085']
Stack 1 with items: ['0091017200_26102022010480', '0091017200_26102022010480', '0091017200_26102022010480']
Stack 2 with items: ['0091017200_26102022010480', '0091017200_26102022010480', '0091017200_26102022010480']
Stack 3 with items: ['0091017200_26102022010480', '0091017200_26102022010480', '0091017200_26102022010480']
Stack 4 with items: ['0091017200_26102022010480', '0091017200_26102022010480', '0091017200_26102022010480']
Stack 5 with items: ['0091017200_26102022010480', '0091017200_26102022010480', '0091017200_26102022010480']
Stack 6 with items: ['0091017200_26102022010480', '0091017200_26102022007839', '0091017200_26102022007791']
Stack 7 with items: ['0091017200_26102022007791', '0091017200_26102022005607', '0091017200_26102022007791']
Stack 8 with items: ['0091017200_26102022005607', '0091017200_26102022005607', '0091017200_26102022005607']
Stack 9 with items: ['0091017200_26102022005607', '0091017200_26102022005607', '0091017200_26102022005607']
Stack 10 with items: ['0091017200_26102022004968', '0091017200_26102022004518', '0091017200_26102022004188']
Heuristic packed all stacks
