dataset: X
instance: CI
+-----------+
2D Packing Heuristic in Truck P188400103
Min2DVol: 31.619111999999987 [m2]
Stack 0 with items: ['0090016800_08062023031241', '0090016800_08062023008239', '0090016800_08062023008239']
Stack 1 with items: ['0090016800_08062023047065', '0090016800_08062023035477', '0090016800_08062023028054']
Stack 2 with items: ['0090016800_08062023047514', '0090016800_08062023047514', '0090016800_08062023047514']
Stack 3 with items: ['0090016800_08062023047514', '0090016800_08062023047514', '0090016800_08062023047514']
Stack 4 with items: ['0090016800_08062023047514', '0090016800_08062023045467', '0090016800_08062023047514']
Stack 5 with items: ['0090016800_08062023045467', '0090016800_08062023045467', '0090016800_08062023045467']
Stack 6 with items: ['0090016800_08062023045467', '0090016800_08062023045467', '0090016800_08062023045467']
Stack 7 with items: ['0090016800_08062023045467', '0090016800_08062023045467', '0090016800_08062023045467']
Stack 8 with items: ['0090016800_08062023045467', '0090016800_08062023045467', '0090016800_08062023045467']
Stack 9 with items: ['0090016800_08062023045467', '0090016800_08062023045467', '0090016800_08062023045467']
Stack 10 with items: ['0090016800_08062023045467', '0090016800_08062023045467', '0090016800_08062023045467']
Stack 11 with items: ['0090016800_08062023045467', '0090016800_08062023045467', '0090016800_08062023045467']
Stack 12 with items: ['0090016800_08062023045467', '0090016800_08062023045467', '0090016800_08062023045467']
Stack 13 with items: ['0090016800_08062023045467', '0090016800_08062023045467', '0090016800_08062023045467']
Stack 14 with items: ['0090016800_08062023045467', '0090016800_08062023045467', '0090016800_08062023045467']
Stack 15 with items: ['0090016800_08062023041681', '0090016800_08062023041681', '0090016800_08062023041681']
Stack 16 with items: ['0090016800_08062023041681', '0090016800_08062023036365', '0090016800_08062023036365']
Stack 17 with items: ['0090016800_08062023036365', '0090016800_08062023036365', '0090016800_08062023036365']
Stack 18 with items: ['0090016800_08062023036365', '0090016800_08062023031209', '0090016800_08062023031209']
Stack 19 with items: ['0090016800_08062023031209', '0090016800_08062023028163', '0090016800_08062023031209']
Stack 20 with items: ['0090016800_08062023018816', '0090016800_08062023018816', '0090016800_08062023018816']
Stack 21 with items: ['0090016800_08062023018816', '0090016800_08062023018816', '0090016800_08062023018816']
Stack 22 with items: ['0090016800_08062023018394', '0090016800_08062023018394', '0090016800_08062023018394']
Stack 23 with items: ['0090016800_08062023018394', '0090016800_08062023008526', '0090016800_08062023008526']
Stack 24 with items: ['0090016800_08062023008526', '0090016800_08062023008526', '0090016800_08062023008526']
Stack 25 with items: ['0090016800_08062023008526', '0090016800_08062023008526', '0090016800_08062023008526']
Heuristic packed all stacks
