dataset: X
instance: SA
+-----------+
2D Packing Heuristic in Truck P178234405
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090017100_08062023016117', '0090017100_08062023016117', '0090017100_08062023016117']
Stack 1 with items: ['0090017100_08062023016117', '0090017100_08062023016117', '0090017100_08062023016117']
Stack 2 with items: ['0090017100_08062023016117', '0090017100_08062023016117', '0090017100_08062023016117']
Stack 3 with items: ['0090017100_08062023016117', '0090017100_08062023016117', '0090017100_08062023016117']
Stack 4 with items: ['0090017100_08062023016117', '0090017100_08062023016117', '0090017100_08062023016117']
Stack 5 with items: ['0090017100_08062023016117', '0090017100_08062023016117', '0090017100_08062023016117']
Stack 6 with items: ['0090017100_08062023016117', '0090017100_08062023016117', '0090017100_08062023016117']
Stack 7 with items: ['0090017100_08062023016117', '0090017100_08062023016117', '0090017100_08062023016117']
Stack 8 with items: ['0090017100_08062023016117', '0090017100_08062023016117', '0090017100_08062023016117']
Stack 9 with items: ['0090017100_08062023016117', '0090017100_08062023016117', '0090017100_08062023016117']
Stack 10 with items: ['0090017100_08062023016117', '0090017100_08062023016117', '0090017100_08062023016117']
Stack 11 with items: ['0090017100_08062023016117', '0090017100_08062023016117', '0090017100_08062023016117']
Stack 12 with items: ['0090017100_08062023016117', '0090017100_08062023016117', '0090017100_08062023016117']
Stack 13 with items: ['0090017100_08062023016117', '0090017100_08062023016117', '0090017100_08062023016117']
Stack 14 with items: ['0090017100_08062023016117', '0090017100_08062023016117', '0090017100_08062023016117']
Stack 15 with items: ['0090017100_08062023016117', '0090017100_08062023016117', '0090017100_08062023016117']
Stack 16 with items: ['0090017100_08062023016117', '0090017100_08062023012738', '0090017100_08062023012738']
Stack 17 with items: ['0090017100_08062023012738', '0090017100_08062023012738', '0090017100_08062023012738']
Stack 18 with items: ['0090017100_08062023012738', '0090017100_08062023012738', '0090017100_08062023012738']
Stack 19 with items: ['0090017100_08062023012738', '0090017100_08062023012738', '0090017100_08062023012738']
Stack 20 with items: ['0090017100_08062023012738', '0090017100_08062023012738', '0090017100_08062023012738']
Stack 21 with items: ['0090017100_08062023012738', '0090017100_08062023012738', '0090017100_08062023012738']
Stack 22 with items: ['0090017100_08062023012738', '0090017100_08062023012738', '0090017100_08062023012738']
Stack 23 with items: ['0090017100_08062023012738', '0090017100_08062023012738', '0090017100_08062023012738']
Stack 24 with items: ['0090017100_08062023012738', '0090017100_08062023012738', '0090017100_08062023012738']
Stack 25 with items: ['0090017100_08062023011399', '0090017100_08062023004035']
Heuristic packed all stacks
