dataset: C
instance: CL
+-----------+
2D Packing Heuristic in Truck P087010101
Min2DVol: 16.799999999999997 [m2]
Stack 0 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 1 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 2 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 3 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 4 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 5 with items: ['0090016100_27022023004345']
Stack 6 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 7 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 8 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 9 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 10 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 11 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 12 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 13 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 14 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 15 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 16 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 17 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 18 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 19 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 20 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 21 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 22 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 23 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 24 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 25 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 26 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 27 with items: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stacks not packed:
Stack 26 missing: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
Stack 27 missing: ['0090016100_27022023004345', '0090016100_27022023004345', '0090016100_27022023004345']
