dataset: X
instance: TA
+-----------+
2D Packing Heuristic in Truck P203382409
Min2DVol: 25.919999999999995 [m2]
Stack 0 with items: ['0090038300_08062023009872', '0090038300_08062023009737', '0090038300_08062023007503']
Stack 1 with items: ['0090038300_08062023007503', '0090038300_08062023007503', '0090038300_08062023007503']
Stack 2 with items: ['0090038300_08062023007503', '0090038300_08062023007503', '0090038300_08062023007503']
Stack 3 with items: ['0090038300_08062023007503', '0090038300_08062023007421', '0090038300_08062023007421']
Stack 4 with items: ['0090038300_08062023005910', '0090038300_08062023004892', '0090038300_08062023004892']
Stack 5 with items: ['0090038300_08062023004892', '0090038300_08062023004892', '0090038300_08062023004892']
Stack 6 with items: ['0090038300_08062023004892', '0090038300_08062023004892', '0090038300_08062023004892']
Stack 7 with items: ['0090038300_08062023004892', '0090038300_08062023004892', '0090038300_08062023004892']
Stack 8 with items: ['0090038300_08062023004892', '0090038300_08062023004892', '0090038300_08062023004892']
Stack 9 with items: ['0090038300_08062023004892', '0090038300_08062023004892', '0090038300_08062023004892']
Stack 10 with items: ['0090038300_08062023004892', '0090038300_08062023004892', '0090038300_08062023004892']
Stack 11 with items: ['0090038300_08062023004892', '0090038300_08062023004892', '0090038300_08062023004892']
Stack 12 with items: ['0090038300_08062023004892', '0090038300_08062023004892', '0090038300_08062023004892']
Stack 13 with items: ['0090038300_08062023004892', '0090038300_08062023004586', '0090038300_08062023004586']
Stack 14 with items: ['0090038300_08062023004586', '0090038300_08062023004586', '0090038300_08062023004586']
Stack 15 with items: ['0090038300_08062023004586', '0090038300_08062023004586', '0090038300_08062023004586']
Stack 16 with items: ['0090038300_08062023004586', '0090038300_08062023003215', '0090038300_08062023003215']
Stack 17 with items: ['0090038300_08062023003215', '0090038300_08062023003215', '0090038300_08062023003215']
Stack 18 with items: ['0090038300_08062023003215', '0090038300_08062023000380', '0090038300_08062023000380']
Stack 19 with items: ['0090038300_08062023000380', '0090038300_08062023000278', '0090038300_08062023000380']
Stack 20 with items: ['0090038300_08062023000293']
Heuristic packed all stacks
