dataset: A
instance: DO2
+-----------+
2D Packing Heuristic in Truck P248219701
Min2DVol: 18.740800000000004 [m2]
Stack 0 with items: ['0090019100_03072022002813', '0090019100_03072022001600']
Stack 1 with items: ['0090019100_03072022004144', '0090019100_03072022004144']
Stack 2 with items: ['0090019100_03072022004144', '0090019100_03072022004144']
Stack 3 with items: ['0090019100_03072022004144', '0090019100_03072022004144']
Stack 4 with items: ['0090019100_03072022004144', '0090019100_03072022004144']
Stack 5 with items: ['0090019100_03072022004144', '0090019100_03072022004144']
Stack 6 with items: ['0090019100_03072022004144', '0090019100_03072022004144']
Stack 7 with items: ['0090019100_03072022003842', '0090019100_03072022003842']
Stack 8 with items: ['0090019100_03072022003842', '0090019100_03072022003842']
Stack 9 with items: ['0090019100_03072022003842', '0090019100_03072022003842']
Stack 10 with items: ['0090019100_03072022003842', '0090019100_03072022003842']
Stack 11 with items: ['0090019100_03072022003842', '0090019100_03072022003842']
Stack 12 with items: ['0090019100_03072022003842', '0090019100_03072022003842']
Stack 13 with items: ['0090019100_03072022004396', '0090019100_03072022004396']
Stack 14 with items: ['0090019100_03072022007120', '0090019100_03072022007120']
Heuristic packed all stacks
