dataset: C
instance: DO
+-----------+
2D Packing Heuristic in Truck P102040303
Min2DVol: 30.24000000000001 [m2]
Stack 0 with items: ['0090019100_27022023038001', '0090019100_27022023036125', '0090019100_27022023036125', '0090019100_27022023038001']
Stack 1 with items: ['0090019100_27022023036125', '0090019100_27022023036125', '0090019100_27022023036125', '0090019100_27022023036125']
Stack 2 with items: ['0090019100_27022023032556', '0090019100_27022023032556', '0090019100_27022023032556']
Stack 3 with items: ['0090019100_27022023032556', '0090019100_27022023032556', '0090019100_27022023032556']
Stack 4 with items: ['0090019100_27022023025791', '0090019100_27022023024510', '0090019100_27022023008331']
Stack 5 with items: ['0090019100_27022023008331', '0090019100_27022023001229', '0090019100_27022023001229']
Stack 6 with items: ['0090019100_27022023018070', '0090019100_27022023018070', '0090019100_27022023018070']
Stack 7 with items: ['0090019100_27022023024259', '0090019100_27022023024259', '0090019100_27022023024259']
Stack 8 with items: ['0090019100_27022023018070', '0090019100_27022023018070', '0090019100_27022023018070']
Stack 9 with items: ['0090019100_27022023018070', '0090019100_27022023018070', '0090019100_27022023018070']
Stack 10 with items: ['0090019100_27022023018070', '0090019100_27022023018070', '0090019100_27022023018070']
Stack 11 with items: ['0090019100_27022023024259', '0090019100_27022023024259', '0090019100_27022023024259']
Stack 12 with items: ['0090019100_27022023018070', '0090019100_27022023018070', '0090019100_27022023018070']
Stack 13 with items: ['0090019100_27022023018070', '0090019100_27022023018070', '0090019100_27022023018070']
Stack 14 with items: ['0090019100_27022023034467', '0090019100_27022023034467', '0090019100_27022023034467']
Stack 15 with items: ['0090019100_27022023018070', '0090019100_27022023018070', '0090019100_27022023018070']
Stack 16 with items: ['0090019100_27022023024259', '0090019100_27022023024259', '0090019100_27022023024259']
Stack 17 with items: ['0090019100_27022023024259', '0090019100_27022023024259', '0090019100_27022023024259']
Heuristic packed all stacks
