dataset: C
instance: CI
+-----------+
2D Packing Heuristic in Truck P083406201
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090016800_27022023031618', '0090016800_27022023031618', '0090016800_27022023031618']
Stack 1 with items: ['0090016800_27022023031618', '0090016800_27022023031618', '0090016800_27022023031618']
Stack 2 with items: ['0090016800_27022023031618', '0090016800_27022023031618', '0090016800_27022023031618']
Stack 3 with items: ['0090016800_27022023031618', '0090016800_27022023031618', '0090016800_27022023031618']
Stack 4 with items: ['0090016800_27022023031618', '0090016800_27022023031618', '0090016800_27022023031618']
Stack 5 with items: ['0090016800_27022023031618', '0090016800_27022023031618', '0090016800_27022023031618']
Stack 6 with items: ['0090016800_27022023031618', '0090016800_27022023031618', '0090016800_27022023031618']
Stack 7 with items: ['0090016800_27022023031618', '0090016800_27022023031618', '0090016800_27022023031618']
Stack 8 with items: ['0090016800_27022023031618', '0090016800_27022023031618', '0090016800_27022023031618']
Stack 9 with items: ['0090016800_27022023031618', '0090016800_27022023031618', '0090016800_27022023031618']
Stack 10 with items: ['0090016800_27022023031618', '0090016800_27022023031618', '0090016800_27022023031618']
Stack 11 with items: ['0090016800_27022023031618', '0090016800_27022023031618', '0090016800_27022023031618']
Stack 12 with items: ['0090016800_27022023031618', '0090016800_27022023031618', '0090016800_27022023031618']
Stack 13 with items: ['0090016800_27022023031618', '0090016800_27022023031618', '0090016800_27022023031618']
Stack 14 with items: ['0090016800_27022023031618', '0090016800_27022023031618', '0090016800_27022023031618']
Stack 15 with items: ['0090016800_27022023031618', '0090016800_27022023031618', '0090016800_27022023031618']
Stack 16 with items: ['0090016800_27022023031618', '0090016800_27022023031618', '0090016800_27022023031618']
Stack 17 with items: ['0090016800_27022023031618', '0090016800_27022023031618', '0090016800_27022023031618']
Stack 18 with items: ['0090016800_27022023031618', '0090016800_27022023031618', '0090016800_27022023031618']
Stack 19 with items: ['0090016800_27022023031618', '0090016800_27022023031618', '0090016800_27022023031618']
Stack 20 with items: ['0090016800_27022023031618', '0090016800_27022023031618', '0090016800_27022023031618']
Stack 21 with items: ['0090016800_27022023031618', '0090016800_27022023031618', '0090016800_27022023031618']
Stack 22 with items: ['0090016800_27022023031618', '0090016800_27022023018095', '0090016800_27022023018095']
Stack 23 with items: ['0090016800_27022023018095', '0090016800_27022023018095', '0090016800_27022023018095']
Stack 24 with items: ['0090016800_27022023018095', '0090016800_27022023018095', '0090016800_27022023018095']
Stack 25 with items: ['0090016800_27022023012820', '0090016800_27022023012820', '0090016800_27022023012820']
Heuristic packed all stacks
