dataset: X
instance: BY7
+-----------+
2D Packing Heuristic in Truck P171069701
Min2DVol: 18.090299999999996 [m2]
Stack 0 with items: ['0090016900_14062023020610', '0090016900_14062023020610']
Stack 1 with items: ['0090016900_14062023020610', '0090016900_14062023020610']
Stack 2 with items: ['0090016900_14062023020610', '0090016900_14062023020610']
Stack 3 with items: ['0090016900_14062023020610', '0090016900_14062023020610']
Stack 4 with items: ['0090016900_14062023003809']
Stack 5 with items: ['0090016900_14062023037212', '0090016900_14062023037212', '0090016900_14062023037212']
Stack 6 with items: ['0090016900_14062023037212', '0090016900_14062023037212', '0090016900_14062023037212']
Stack 7 with items: ['0090016900_14062023037212', '0090016900_14062023037212', '0090016900_14062023037212']
Stack 8 with items: ['0090016900_14062023037212', '0090016900_14062023037212', '0090016900_14062023037212']
Stack 9 with items: ['0090016900_14062023037212', '0090016900_14062023037212', '0090016900_14062023037212']
Stack 10 with items: ['0090016900_14062023037212', '0090016900_14062023037212', '0090016900_14062023037212']
Stack 11 with items: ['0090016900_14062023037212', '0090016900_14062023037212', '0090016900_14062023037212']
Stack 12 with items: ['0090016900_14062023037212', '0090016900_14062023037212', '0090016900_14062023037212']
Stack 13 with items: ['0090016900_14062023037212', '0090016900_14062023037212', '0090016900_14062023037212']
Stack 14 with items: ['0090016900_14062023037212', '0090016900_14062023037212', '0090016900_14062023037212']
Heuristic packed all stacks
