dataset: C
instance: PA
+-----------+
2D Packing Heuristic in Truck P111557907
Min2DVol: 29.28 [m2]
Stack 0 with items: ['0091017200_27022023060267', '0091017200_27022023044589', '0091017200_27022023060267']
Stack 1 with items: ['0091017200_27022023033414', '0091017200_27022023033414', '0091017200_27022023033414']
Stack 2 with items: ['0091017200_27022023019457', '0091017200_27022023002871', '0091017200_27022023019457']
Stack 3 with items: ['0091017200_27022023002871', '0091017200_27022023002871', '0091017200_27022023002871']
Stack 4 with items: ['0091017200_27022023003478', '0091017200_27022023003478']
Stack 5 with items: ['0091017200_27022023003478', '0091017200_27022023003478']
Stack 6 with items: ['0091017200_27022023003478', '0091017200_27022023003478']
Stack 7 with items: ['0091017200_27022023026974', '0091017200_27022023026974']
Stack 8 with items: ['0091017200_27022023026974', '0091017200_27022023026974']
Stack 9 with items: ['0091017200_27022023026974', '0091017200_27022023026974']
Stack 10 with items: ['0091017200_27022023026974', '0091017200_27022023026974']
Stack 11 with items: ['0091017200_27022023026974', '0091017200_27022023026974']
Stack 12 with items: ['0091017200_27022023022109', '0091017200_27022023022109']
Stack 13 with items: ['0091017200_27022023026974', '0091017200_27022023026974']
Heuristic packed all stacks
