dataset: C
instance: SA2
+-----------+
2D Packing Heuristic in Truck P088056103
Min2DVol: 31.315599000000027 [m2]
Stack 0 with items: ['0090017100_28022023000001', '0090017100_28022023009679', '0090017100_28022023010593', '0090017100_28022023017379', '0090017100_28022023025731']
Stack 1 with items: ['0090017100_28022023022264', '0090017100_28022023010718', '0090017100_28022023010718']
Stack 2 with items: ['0090017100_28022023000174', '0090017100_28022023000001']
Stack 3 with items: ['0090017100_28022023017100', '0090017100_28022023003455', '0090017100_28022023001771']
Stack 4 with items: ['0090017100_28022023028140', '0090017100_28022023022926']
Stack 5 with items: ['0090017100_28022023017100', '0090017100_28022023002426']
Stack 6 with items: ['0090017100_28022023001771', '0090017100_28022023001771']
Stack 7 with items: ['0090017100_28022023028937', '0090017100_28022023028937', '0090017100_28022023028937']
Stack 8 with items: ['0090017100_28022023028937', '0090017100_28022023028937', '0090017100_28022023028937']
Stack 9 with items: ['0090017100_28022023028937', '0090017100_28022023028937', '0090017100_28022023028937']
Stack 10 with items: ['0090017100_28022023025956', '0090017100_28022023025956', '0090017100_28022023025956']
Stack 11 with items: ['0090017100_28022023025956', '0090017100_28022023018022', '0090017100_28022023018022']
Stack 12 with items: ['0090017100_28022023018022', '0090017100_28022023018022', '0090017100_28022023018022']
Stack 13 with items: ['0090017100_28022023018022', '0090017100_28022023018022', '0090017100_28022023018022']
Stack 14 with items: ['0090017100_28022023018022', '0090017100_28022023015965', '0090017100_28022023015965']
Stack 15 with items: ['0090017100_28022023015965', '0090017100_28022023015965', '0090017100_28022023015965']
Stack 16 with items: ['0090017100_28022023015965', '0090017100_28022023015965', '0090017100_28022023015965']
Stack 17 with items: ['0090017100_28022023015965', '0090017100_28022023015965', '0090017100_28022023015965']
Stack 18 with items: ['0090017100_28022023015965', '0090017100_28022023015965', '0090017100_28022023015965']
Stack 19 with items: ['0090017100_28022023015965', '0090017100_28022023015965', '0090017100_28022023015965']
Stack 20 with items: ['0090017100_28022023015965', '0090017100_28022023015965', '0090017100_28022023015965']
Stack 21 with items: ['0090017100_28022023015965', '0090017100_28022023015965', '0090017100_28022023015965']
Stack 22 with items: ['0090017100_28022023015965', '0090017100_28022023015965', '0090017100_28022023015965']
Stack 23 with items: ['0090017100_28022023015965', '0090017100_28022023015965', '0090017100_28022023015965']
Stack 24 with items: ['0090017100_28022023015965', '0090017100_28022023015965', '0090017100_28022023015965']
Stack 25 with items: ['0090017100_28022023015965', '0090017100_28022023015965', '0090017100_28022023015965']
Stack 26 with items: ['0090017100_28022023015965', '0090017100_28022023015965', '0090017100_28022023015965']
Stack 27 with items: ['0090017100_28022023015965', '0090017100_28022023012912', '0090017100_28022023012912']
Stack 28 with items: ['0090017100_28022023012912', '0090017100_28022023012912', '0090017100_28022023012912']
Stack 29 with items: ['0090017100_28022023012912', '0090017100_28022023011351', '0090017100_28022023012912']
Stack 30 with items: ['0090017100_28022023010440', '0090017100_28022023010440', '0090017100_28022023010440']
Stack 31 with items: ['0090017100_28022023008738', '0090017100_28022023008738', '0090017100_28022023008738']
Stack 32 with items: ['0090017100_28022023008738', '0090017100_28022023008738', '0090017100_28022023008738']
Stack 33 with items: ['0090017100_28022023008738', '0090017100_28022023008738', '0090017100_28022023008738']
Stack 34 with items: ['0090017100_28022023008738', '0090017100_28022023008738', '0090017100_28022023008738']
Stack 35 with items: ['0090017100_28022023008738', '0090017100_28022023008738', '0090017100_28022023008738']
Stack 36 with items: ['0090017100_28022023008738', '0090017100_28022023008738', '0090017100_28022023008738']
Stack 37 with items: ['0090017100_28022023008738', '0090017100_28022023008738', '0090017100_28022023008738']
Stack 38 with items: ['0090017100_28022023008738', '0090017100_28022023008738', '0090017100_28022023008738']
Stack 39 with items: ['0090017100_28022023008738', '0090017100_28022023008738', '0090017100_28022023008738']
Stack 40 with items: ['0090017100_28022023008738', '0090017100_28022023008738', '0090017100_28022023008738']
Stack 41 with items: ['0090017100_28022023008738', '0090017100_28022023008738', '0090017100_28022023008738']
Stack 42 with items: ['0090017100_28022023008738', '0090017100_28022023006747', '0090017100_28022023008738']
Stack 43 with items: ['0090017100_28022023006747', '0090017100_28022023006747', '0090017100_28022023006747']
Stack 44 with items: ['0090017100_28022023006747', '0090017100_28022023006747', '0090017100_28022023006747']
Stack 45 with items: ['0090017100_28022023006747', '0090017100_28022023004358', '0090017100_28022023000948']
Stack 46 with items: ['0090017100_28022023016341', '0090017100_28022023016341', '0090017100_28022023016341']
Stack 47 with items: ['0090017100_28022023007658', '0090017100_28022023007658', '0090017100_28022023016341']
Stack 48 with items: ['0090017100_28022023005425', '0090017100_28022023002396', '0090017100_28022023002396']
Stack 49 with items: ['0090017100_28022023016341', '0090017100_28022023016341', '0090017100_28022023016341']
Stack 50 with items: ['0090017100_28022023012267', '0090017100_28022023007658', '0090017100_28022023012267']
Stack 51 with items: ['0090017100_28022023016341', '0090017100_28022023015780', '0090017100_28022023016341']
Stacks not packed:
Stack 7 missing: ['0090017100_28022023028937', '0090017100_28022023028937', '0090017100_28022023028937']
Stack 8 missing: ['0090017100_28022023028937', '0090017100_28022023028937', '0090017100_28022023028937']
Stack 9 missing: ['0090017100_28022023028937', '0090017100_28022023028937', '0090017100_28022023028937']
