dataset: A
instance: SA2
+-----------+
2D Packing Heuristic in Truck P207055001
Min2DVol: 24.960000000000008 [m2]
Stack 0 with items: ['0090017100_03072022009550', '0090017100_03072022009550', '0090017100_03072022009550']
Stack 1 with items: ['0090017100_03072022009550', '0090017100_03072022004582', '0090017100_03072022009550']
Stack 2 with items: ['0090017100_03072022004582', '0090017100_03072022004582', '0090017100_03072022004582']
Stack 3 with items: ['0090017100_03072022004582', '0090017100_03072022004582', '0090017100_03072022004582']
Stack 4 with items: ['0090017100_03072022004582', '0090017100_03072022004582', '0090017100_03072022004582']
Stack 5 with items: ['0090017100_03072022004582', '0090017100_03072022004582', '0090017100_03072022004582']
Stack 6 with items: ['0090017100_03072022004582', '0090017100_03072022004582', '0090017100_03072022004582']
Stack 7 with items: ['0090017100_03072022004582', '0090017100_03072022004582', '0090017100_03072022004582']
Stack 8 with items: ['0090017100_03072022004582', '0090017100_03072022004582', '0090017100_03072022004582']
Stack 9 with items: ['0090017100_03072022004582', '0090017100_03072022004582', '0090017100_03072022004582']
Stack 10 with items: ['0090017100_03072022004582', '0090017100_03072022004582', '0090017100_03072022004582']
Stack 11 with items: ['0090017100_03072022004582', '0090017100_03072022004582', '0090017100_03072022004582']
Stack 12 with items: ['0090017100_03072022004582', '0090017100_03072022004582', '0090017100_03072022004582']
Heuristic packed all stacks
