dataset: C
instance: TA
+-----------+
2D Packing Heuristic in Truck P088384811
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090038300_27022023025596', '0090038300_27022023025596', '0090038300_27022023025596']
Stack 1 with items: ['0090038300_27022023025596', '0090038300_27022023016232', '0090038300_27022023025596']
Stack 2 with items: ['0090038300_27022023016232', '0090038300_27022023016232', '0090038300_27022023016232']
Stack 3 with items: ['0090038300_27022023016232', '0090038300_27022023016232', '0090038300_27022023016232']
Stack 4 with items: ['0090038300_27022023016232', '0090038300_27022023016232', '0090038300_27022023016232']
Stack 5 with items: ['0090038300_27022023016232', '0090038300_27022023016232', '0090038300_27022023016232']
Stack 6 with items: ['0090038300_27022023016232', '0090038300_27022023016232', '0090038300_27022023016232']
Stack 7 with items: ['0090038300_27022023016232', '0090038300_27022023016232', '0090038300_27022023016232']
Stack 8 with items: ['0090038300_27022023016232', '0090038300_27022023016232', '0090038300_27022023016232']
Stack 9 with items: ['0090038300_27022023016232', '0090038300_27022023016232', '0090038300_27022023016232']
Stack 10 with items: ['0090038300_27022023016232', '0090038300_27022023016232', '0090038300_27022023016232']
Stack 11 with items: ['0090038300_27022023016232', '0090038300_27022023016232', '0090038300_27022023016232']
Stack 12 with items: ['0090038300_27022023016232', '0090038300_27022023011901', '0090038300_27022023011901']
Stack 13 with items: ['0090038300_27022023011901', '0090038300_27022023011901', '0090038300_27022023011901']
Stack 14 with items: ['0090038300_27022023011901', '0090038300_27022023001531', '0090038300_27022023011901']
Stack 15 with items: ['0090038300_27022023001531', '0090038300_27022023001531', '0090038300_27022023001531']
Stack 16 with items: ['0090038300_27022023001531', '0090038300_27022023001531', '0090038300_27022023001531']
Stack 17 with items: ['0090038300_27022023001531', '0090038300_27022023001531', '0090038300_27022023001531']
Stack 18 with items: ['0090038300_27022023001531', '0090038300_27022023001531', '0090038300_27022023001531']
Stack 19 with items: ['0090038300_27022023001531', '0090038300_27022023001531', '0090038300_27022023001531']
Stack 20 with items: ['0090038300_27022023001531', '0090038300_27022023001531', '0090038300_27022023001531']
Stack 21 with items: ['0090038300_27022023001531', '0090038300_27022023001531', '0090038300_27022023001531']
Stack 22 with items: ['0090038300_27022023001531', '0090038300_27022023001531', '0090038300_27022023001531']
Stack 23 with items: ['0090038300_27022023001531', '0090038300_27022023001531', '0090038300_27022023001531']
Stack 24 with items: ['0090038300_27022023001531', '0090038300_27022023001531', '0090038300_27022023001531']
Stack 25 with items: ['0090038300_27022023001531', '0090038300_27022023001531', '0090038300_27022023001531']
Heuristic packed all stacks
