dataset: X
instance: RM
+-----------+
2D Packing Heuristic in Truck P203390105
Min2DVol: 30.720000000000013 [m2]
Stack 0 with items: ['0090038200_08062023030426', '0090038200_08062023027652', '0090038200_08062023027652']
Stack 1 with items: ['0090038200_08062023025252', '0090038200_08062023025252', '0090038200_08062023025252']
Stack 2 with items: ['0090038200_08062023025252', '0090038200_08062023025252', '0090038200_08062023025252']
Stack 3 with items: ['0090038200_08062023025252', '0090038200_08062023025252', '0090038200_08062023025252']
Stack 4 with items: ['0090038200_08062023025252', '0090038200_08062023025252', '0090038200_08062023025252']
Stack 5 with items: ['0090038200_08062023012905', '0090038200_08062023009818', '0090038200_08062023004710']
Stack 6 with items: ['0090038200_08062023009818', '0090038200_08062023004710', '0090038200_08062023004710']
Stack 7 with items: ['0090038200_08062023001184', '0090038200_08062023001184', '0090038200_08062023001184']
Stack 8 with items: ['0090038200_08062023001184', '0090038200_08062023001184', '0090038200_08062023001184']
Stack 9 with items: ['0090038200_08062023001184', '0090038200_08062023001184', '0090038200_08062023001184']
Stack 10 with items: ['0090038200_08062023001184', '0090038200_08062023000910', '0090038200_08062023000910']
Stack 11 with items: ['0090038200_08062023000910', '0090038200_08062023000910', '0090038200_08062023000910']
Stack 12 with items: ['0090038200_08062023000910', '0090038200_08062023000910', '0090038200_08062023000910']
Stack 13 with items: ['0090038200_08062023000910', '0090038200_08062023000910', '0090038200_08062023000910']
Stack 14 with items: ['0090038200_08062023000910', '0090038200_08062023000607', '0090038200_08062023000910']
Stack 15 with items: ['0090038200_08062023000607', '0090038200_08062023000607', '0090038200_08062023000607']
Heuristic packed all stacks
