dataset: C
instance: BY2
+-----------+
2D Packing Heuristic in Truck P076224001
Min2DVol: 22.799999999999994 [m2]
Stack 0 with items: ['0090016900_28022023028203', '0090016900_28022023024934', '0090016900_28022023028203']
Stack 1 with items: ['0090016900_28022023024934', '0090016900_28022023016391', '0090016900_28022023016391']
Stack 2 with items: ['0090016900_28022023016391', '0090016900_28022023016391', '0090016900_28022023016391']
Stack 3 with items: ['0090016900_28022023016391', '0090016900_28022023016391', '0090016900_28022023016391']
Stack 4 with items: ['0090016900_28022023016391', '0090016900_28022023016391', '0090016900_28022023016391']
Stack 5 with items: ['0090016900_28022023016391', '0090016900_28022023016391', '0090016900_28022023016391']
Stack 6 with items: ['0090016900_28022023016391', '0090016900_28022023016391', '0090016900_28022023016391']
Stack 7 with items: ['0090016900_28022023016391', '0090016900_28022023016391', '0090016900_28022023016391']
Stack 8 with items: ['0090016900_28022023016391', '0090016900_28022023016391', '0090016900_28022023016391']
Stack 9 with items: ['0090016900_28022023016391', '0090016900_28022023016391', '0090016900_28022023016391']
Stack 10 with items: ['0090016900_28022023016391', '0090016900_28022023016391', '0090016900_28022023016391']
Stack 11 with items: ['0090016900_28022023016391', '0090016900_28022023016391', '0090016900_28022023016391']
Stack 12 with items: ['0090016900_28022023016391', '0090016900_28022023016391', '0090016900_28022023016391']
Stack 13 with items: ['0090016900_28022023016391', '0090016900_28022023016391', '0090016900_28022023016391']
Stack 14 with items: ['0090016900_28022023016391', '0090016900_28022023016391', '0090016900_28022023016391']
Stack 15 with items: ['0090016900_28022023016391', '0090016900_28022023016391', '0090016900_28022023016391']
Stack 16 with items: ['0090016900_28022023016391', '0090016900_28022023016391', '0090016900_28022023016391']
Stack 17 with items: ['0090016900_28022023016391', '0090016900_28022023016391', '0090016900_28022023016391']
Stack 18 with items: ['0090016900_28022023016391', '0090016900_28022023015354']
Heuristic packed all stacks
