dataset: X
instance: AS3
+-----------+
2D Packing Heuristic in Truck P200770405
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090018000_08062023014222', '0090018000_08062023014222', '0090018000_08062023014222']
Stack 1 with items: ['0090018000_08062023014222', '0090018000_08062023014222', '0090018000_08062023014222']
Stack 2 with items: ['0090018000_08062023014222', '0090018000_08062023014222', '0090018000_08062023014222']
Stack 3 with items: ['0090018000_08062023014222', '0090018000_08062023014222', '0090018000_08062023014222']
Stack 4 with items: ['0090018000_08062023014222', '0090018000_08062023014222', '0090018000_08062023014222']
Stack 5 with items: ['0090018000_08062023014222', '0090018000_08062023011810', '0090018000_08062023011810']
Stack 6 with items: ['0090018000_08062023011810', '0090018000_08062023010377', '0090018000_08062023011810']
Stack 7 with items: ['0090018000_08062023010377', '0090018000_08062023010377', '0090018000_08062023010377']
Stack 8 with items: ['0090018000_08062023009839', '0090018000_08062023009839', '0090018000_08062023009839']
Stack 9 with items: ['0090018000_08062023009839', '0090018000_08062023006494', '0090018000_08062023006494']
Stack 10 with items: ['0090018000_08062023006494', '0090018000_08062023004583', '0090018000_08062023004583']
Stack 11 with items: ['0090018000_08062023004583', '0090018000_08062023004583', '0090018000_08062023004583']
Stack 12 with items: ['0090018000_08062023004583', '0090018000_08062023004583', '0090018000_08062023004583']
Stack 13 with items: ['0090018000_08062023004583', '0090018000_08062023004583', '0090018000_08062023004583']
Stack 14 with items: ['0090018000_08062023004583', '0090018000_08062023004583', '0090018000_08062023004583']
Stack 15 with items: ['0090018000_08062023004583', '0090018000_08062023004583', '0090018000_08062023004583']
Stack 16 with items: ['0090018000_08062023004583', '0090018000_08062023004497', '0090018000_08062023004583']
Stack 17 with items: ['0090018000_08062023001844', '0090018000_08062023001285', '0090018000_08062023001067']
Stack 18 with items: ['0090018000_08062023001507', '0090018000_08062023001507', '0090018000_08062023001507']
Stack 19 with items: ['0090018000_08062023001507', '0090018000_08062023001507', '0090018000_08062023001507']
Stack 20 with items: ['0090018000_08062023001507', '0090018000_08062023001507', '0090018000_08062023001507']
Stack 21 with items: ['0090018000_08062023001507', '0090018000_08062023001507', '0090018000_08062023001507']
Stack 22 with items: ['0090018000_08062023001507', '0090018000_08062023001507', '0090018000_08062023001507']
Stack 23 with items: ['0090018000_08062023001507', '0090018000_08062023001507', '0090018000_08062023001507']
Stack 24 with items: ['0090018000_08062023001507', '0090018000_08062023001507', '0090018000_08062023001507']
Stack 25 with items: ['0090018000_08062023001067', '0090018000_08062023001067', '0090018000_08062023001067']
Heuristic packed all stacks
