dataset: A
instance: SA2
+-----------+
2D Packing Heuristic in Truck P196051311
Min2DVol: 24.720000000000006 [m2]
Stack 0 with items: ['0090017100_03072022017039', '0090017100_03072022016520', '0090017100_03072022000030']
Stack 1 with items: ['0090017100_03072022013447', '0090017100_03072022013447', '0090017100_03072022013447']
Stack 2 with items: ['0090017100_03072022014001', '0090017100_03072022013447', '0090017100_03072022000030']
Stack 3 with items: ['0090017100_03072022016577', '0090017100_03072022016577', '0090017100_03072022016577']
Stack 4 with items: ['0090017100_03072022016577', '0090017100_03072022016577', '0090017100_03072022016577']
Stack 5 with items: ['0090017100_03072022016577', '0090017100_03072022016577', '0090017100_03072022016577']
Stack 6 with items: ['0090017100_03072022016577', '0090017100_03072022016577', '0090017100_03072022016577']
Stack 7 with items: ['0090017100_03072022016577', '0090017100_03072022016577', '0090017100_03072022016577']
Stack 8 with items: ['0090017100_03072022011452', '0090017100_03072022011452', '0090017100_03072022011452']
Stack 9 with items: ['0090017100_03072022001561', '0090017100_03072022001561', '0090017100_03072022001561']
Stack 10 with items: ['0090017100_03072022001561', '0090017100_03072022001561', '0090017100_03072022001561']
Stack 11 with items: ['0090017100_03072022001561', '0090017100_03072022001561', '0090017100_03072022001561']
Stack 12 with items: ['0090017100_03072022001561', '0090017100_03072022001561', '0090017100_03072022001561']
Stack 13 with items: ['0090017100_03072022001561', '0090017100_03072022001561', '0090017100_03072022001561']
Heuristic packed all stacks
