dataset: C
instance: FL3
+-----------+
2D Packing Heuristic in Truck P079070701
Min2DVol: 32.06400000000001 [m2]
Stack 0 with items: ['0090015100_28022023004171', '0090015100_28022023004171']
Stack 1 with items: ['0090015100_28022023004171', '0090015100_28022023004171']
Stack 2 with items: ['0090015100_28022023004171', '0090015100_28022023004171']
Stack 3 with items: ['0090015100_28022023004171', '0090015100_28022023004171']
Stack 4 with items: ['0090015100_28022023004171', '0090015100_28022023004171']
Stack 5 with items: ['0090015100_28022023004171', '0090015100_28022023004171']
Stack 6 with items: ['0090015100_28022023004171', '0090015100_28022023004171']
Stack 7 with items: ['0090015100_28022023004171', '0090015100_28022023004171']
Stack 8 with items: ['0090015100_28022023004171', '0090015100_28022023004171']
Stack 9 with items: ['0090015100_28022023004171', '0090015100_28022023003886']
Stack 10 with items: ['0090015100_28022023003886', '0090015100_28022023001959']
Stack 11 with items: ['0090015100_28022023001959', '0090015100_28022023001959']
Stack 12 with items: ['0090015100_28022023001959', '0090015100_28022023001959']
Stack 13 with items: ['0090015100_28022023001959', '0090015100_28022023001959']
Stack 14 with items: ['0090015100_28022023001959', '0090015100_28022023001959']
Stack 15 with items: ['0090015100_28022023001959', '0090015100_28022023001959']
Heuristic packed all stacks
