dataset: C
instance: MT
+-----------+
2D Packing Heuristic in Truck P088648701
Min2DVol: 25.199999999999992 [m2]
Stack 0 with items: ['0091017700_27022023000695', '0091017700_27022023000695', '0091017700_27022023000695']
Stack 1 with items: ['0091017700_27022023000695', '0091017700_27022023000695', '0091017700_27022023000695']
Stack 2 with items: ['0091017700_27022023003492', '0091017700_27022023003492']
Stack 3 with items: ['0091017700_27022023003492', '0091017700_27022023003492']
Stack 4 with items: ['0091017700_27022023003492', '0091017700_27022023003492']
Stack 5 with items: ['0091017700_27022023003492', '0091017700_27022023003492']
Stack 6 with items: ['0091017700_27022023003492', '0091017700_27022023003492']
Stack 7 with items: ['0091017700_27022023003492', '0091017700_27022023003492']
Stack 8 with items: ['0091017700_27022023003492', '0091017700_27022023003492']
Stack 9 with items: ['0091017700_27022023003492', '0091017700_27022023003492']
Stack 10 with items: ['0091017700_27022023003492', '0091017700_27022023003492']
Stack 11 with items: ['0091017700_27022023003492', '0091017700_27022023003492']
Stack 12 with items: ['0091017700_27022023003492', '0091017700_27022023003492']
Stack 13 with items: ['0091017700_27022023003492', '0091017700_27022023003492']
Stack 14 with items: ['0091017700_27022023003492', '0091017700_27022023003492']
Stack 15 with items: ['0091017700_27022023003492', '0091017700_27022023003492']
Stack 16 with items: ['0091017700_27022023003492', '0091017700_27022023003492']
Stack 17 with items: ['0091017700_27022023003492', '0091017700_27022023003492']
Stack 18 with items: ['0091017700_27022023003492', '0091017700_27022023000184']
Stack 19 with items: ['0091017700_27022023000184', '0091017700_27022023000184']
Stack 20 with items: ['0091017700_27022023000184', '0091017700_27022023000184']
Heuristic packed all stacks
