dataset: X
instance: CC2
+-----------+
2D Packing Heuristic in Truck P187515403
Min2DVol: 32.640000000000015 [m2]
Stack 0 with items: ['0090016500_08062023001831', '0090016500_08062023001831', '0090016500_08062023001831']
Stack 1 with items: ['0090016500_08062023001831', '0090016500_08062023001831', '0090016500_08062023001831']
Stack 2 with items: ['0090016500_08062023001831', '0090016500_08062023001831', '0090016500_08062023001831']
Stack 3 with items: ['0090016500_08062023001831', '0090016500_08062023001831', '0090016500_08062023001831']
Stack 4 with items: ['0090016500_08062023001831', '0090016500_08062023001831', '0090016500_08062023001831']
Stack 5 with items: ['0090016500_08062023001831', '0090016500_08062023001831', '0090016500_08062023001831']
Stack 6 with items: ['0090016500_08062023001603', '0090016500_08062023001603', '0090016500_08062023001603']
Stack 7 with items: ['0090016500_08062023001603', '0090016500_08062023000576', '0090016500_08062023000576']
Stack 8 with items: ['0090016500_08062023000576', '0090016500_08062023000576', '0090016500_08062023000576']
Stack 9 with items: ['0090016500_08062023000576', '0090016500_08062023000576', '0090016500_08062023000576']
Stack 10 with items: ['0090016500_08062023000576', '0090016500_08062023000576', '0090016500_08062023000576']
Stack 11 with items: ['0090016500_08062023000576', '0090016500_08062023000576', '0090016500_08062023000576']
Stack 12 with items: ['0090016500_08062023000576', '0090016500_08062023000576', '0090016500_08062023000576']
Stack 13 with items: ['0090016500_08062023000576', '0090016500_08062023000576', '0090016500_08062023000576']
Stack 14 with items: ['0090016500_08062023000576', '0090016500_08062023000576', '0090016500_08062023000576']
Stack 15 with items: ['0090016500_08062023000576', '0090016500_08062023000576', '0090016500_08062023000576']
Stack 16 with items: ['0090016500_08062023000576', '0090016500_08062023000576', '0090016500_08062023000576']
Stacks not packed:
Stack 16 missing: ['0090016500_08062023000576', '0090016500_08062023000576', '0090016500_08062023000576']
