dataset: X
instance: SA5
+-----------+
2D Packing Heuristic in Truck P186052401
Min2DVol: 30.240000000000002 [m2]
Stack 0 with items: ['0090017100_14062023027541', '0090017100_14062023027541']
Stack 1 with items: ['0090017100_14062023027541', '0090017100_14062023027541']
Stack 2 with items: ['0090017100_14062023027541', '0090017100_14062023014991']
Stack 3 with items: ['0090017100_14062023013895', '0090017100_14062023013895']
Stack 4 with items: ['0090017100_14062023013895', '0090017100_14062023013895']
Stack 5 with items: ['0090017100_14062023006644', '0090017100_14062023006644']
Stack 6 with items: ['0090017100_14062023006644', '0090017100_14062023006644']
Stack 7 with items: ['0090017100_14062023006644', '0090017100_14062023006644']
Stack 8 with items: ['0090017100_14062023006644', '0090017100_14062023006644']
Stack 9 with items: ['0090017100_14062023006644', '0090017100_14062023006644']
Stack 10 with items: ['0090017100_14062023006644', '0090017100_14062023006644']
Stack 11 with items: ['0090017100_14062023006644', '0090017100_14062023006644']
Stack 12 with items: ['0090017100_14062023006644', '0090017100_14062023006644']
Stack 13 with items: ['0090017100_14062023006644', '0090017100_14062023006644']
Heuristic packed all stacks
