dataset: B
instance: TA
+-----------+
2D Packing Heuristic in Truck P336386003
Min2DVol: 28.080000000000005 [m2]
Stack 0 with items: ['0090038300_26102022007669', '0090038300_26102022007669', '0090038300_26102022007669']
Stack 1 with items: ['0090038300_26102022007669', '0090038300_26102022000335', '0090038300_26102022007669']
Stack 2 with items: ['0090038300_26102022000335', '0090038300_26102022000335', '0090038300_26102022000335']
Stack 3 with items: ['0090038300_26102022000335', '0090038300_26102022007669', '0090038300_26102022007669']
Stack 4 with items: ['0090038300_26102022000335', '0090038300_26102022000335', '0090038300_26102022000335']
Stack 5 with items: ['0090038300_26102022007669', '0090038300_26102022007669', '0090038300_26102022007669']
Stack 6 with items: ['0090038300_26102022000335', '0090038300_26102022000335', '0090038300_26102022000335']
Stack 7 with items: ['0090038300_26102022007669', '0090038300_26102022007669', '0090038300_26102022007669']
Stack 8 with items: ['0090038300_26102022000335', '0090038300_26102022000335', '0090038300_26102022007669']
Stack 9 with items: ['0090038300_26102022008196', '0090038300_26102022008196', '0090038300_26102022008196']
Stack 10 with items: ['0090038300_26102022008196', '0090038300_26102022008196', '0090038300_26102022008196']
Stack 11 with items: ['0090038300_26102022008196', '0090038300_26102022008196', '0090038300_26102022008196']
Stack 12 with items: ['0090038300_26102022008196', '0090038300_26102022005422', '0090038300_26102022008196']
Stack 13 with items: ['0090038300_26102022005422', '0090038300_26102022005422', '0090038300_26102022005422']
Stack 14 with items: ['0090038300_26102022005422', '0090038300_26102022005422', '0090038300_26102022005422']
Stack 15 with items: ['0090038300_26102022005422', '0090038300_26102022005422', '0090038300_26102022005422']
Stack 16 with items: ['0090038300_26102022005422', '0090038300_26102022002753', '0090038300_26102022002753']
Stack 17 with items: ['0090038300_26102022002753', '0090038300_26102022002753', '0090038300_26102022002753']
Heuristic packed all stacks
