dataset: C
instance: MT
+-----------+
2D Packing Heuristic in Truck P104316701
Min2DVol: 27.59999999999999 [m2]
Stack 0 with items: ['0091017700_27022023006468', '0091017700_27022023006468', '0091017700_27022023006468']
Stack 1 with items: ['0091017700_27022023006468', '0091017700_27022023006468', '0091017700_27022023006468']
Stack 2 with items: ['0091017700_27022023006468', '0091017700_27022023006468', '0091017700_27022023006468']
Stack 3 with items: ['0091017700_27022023006468', '0091017700_27022023003585', '0091017700_27022023006468']
Stack 4 with items: ['0091017700_27022023003585', '0091017700_27022023003585', '0091017700_27022023003585']
Stack 5 with items: ['0091017700_27022023003585', '0091017700_27022023003585', '0091017700_27022023003585']
Stack 6 with items: ['0091017700_27022023003585', '0091017700_27022023003585', '0091017700_27022023003585']
Stack 7 with items: ['0091017700_27022023003585', '0091017700_27022023003585', '0091017700_27022023003585']
Stack 8 with items: ['0091017700_27022023003585', '0091017700_27022023003585', '0091017700_27022023003585']
Stack 9 with items: ['0091017700_27022023003585', '0091017700_27022023003585', '0091017700_27022023003585']
Stack 10 with items: ['0091017700_27022023003585', '0091017700_27022023003585', '0091017700_27022023003585']
Stack 11 with items: ['0091017700_27022023003585', '0091017700_27022023003585', '0091017700_27022023003585']
Stack 12 with items: ['0091017700_27022023003585', '0091017700_27022023003585', '0091017700_27022023003585']
Stack 13 with items: ['0091017700_27022023003585', '0091017700_27022023003585', '0091017700_27022023003585']
Stack 14 with items: ['0091017700_27022023003585', '0091017700_27022023003585', '0091017700_27022023003585']
Stack 15 with items: ['0091017700_27022023003585', '0091017700_27022023003585', '0091017700_27022023003585']
Stack 16 with items: ['0091017700_27022023002198', '0091017700_27022023002198', '0091017700_27022023002198']
Stack 17 with items: ['0091017700_27022023002198', '0091017700_27022023002198', '0091017700_27022023002198']
Stack 18 with items: ['0091017700_27022023002198', '0091017700_27022023002198', '0091017700_27022023002198']
Stack 19 with items: ['0091017700_27022023002198', '0091017700_27022023002198', '0091017700_27022023002198']
Stack 20 with items: ['0091017700_27022023002198', '0091017700_27022023002198', '0091017700_27022023002198']
Stack 21 with items: ['0091017700_27022023002198', '0091017700_27022023002198', '0091017700_27022023002198']
Stack 22 with items: ['0091017700_27022023002198', '0091017700_27022023000798', '0091017700_27022023002198']
Heuristic packed all stacks
