dataset: X
instance: TR2
+-----------+
2D Packing Heuristic in Truck P214423705
Min2DVol: 31.199999999999992 [m2]
Stack 0 with items: ['0090017000_08062023011539', '0090017000_08062023011539', '0090017000_08062023011539']
Stack 1 with items: ['0090017000_08062023026486', '0090017000_08062023011539', '0090017000_08062023011539']
Stack 2 with items: ['0090017000_08062023000730', '0090017000_08062023000730', '0090017000_08062023013279']
Stack 3 with items: ['0090017000_08062023004512', '0090017000_08062023004512', '0090017000_08062023004512']
Stack 4 with items: ['0090017000_08062023011539', '0090017000_08062023011539', '0090017000_08062023013279']
Stack 5 with items: ['0090017000_08062023013279', '0090017000_08062023000730', '0090017000_08062023013279']
Stack 6 with items: ['0090017000_08062023034023', '0090017000_08062023031749']
Stack 7 with items: ['0090017000_08062023030530', '0090017000_08062023011883']
Stack 8 with items: ['0090017000_08062023011883', '0090017000_08062023011883']
Stack 9 with items: ['0090017000_08062023011883', '0090017000_08062023011883']
Stack 10 with items: ['0090017000_08062023007645', '0090017000_08062023007645']
Stack 11 with items: ['0090017000_08062023007645', '0090017000_08062023007645']
Stack 12 with items: ['0090017000_08062023007645', '0090017000_08062023005997']
Stack 13 with items: ['0090017000_08062023003272', '0090017000_08062023003272']
Stack 14 with items: ['0090017000_08062023003272', '0090017000_08062023003272']
Stack 15 with items: ['0090017000_08062023003272', '0090017000_08062023003272']
Heuristic packed all stacks
