dataset: C
instance: MA
+-----------+
2D Packing Heuristic in Truck P065033105
Min2DVol: 24.23999999999999 [m2]
Stack 0 with items: ['0090016200_27022023026402', '0090016200_27022023010907', '0090016200_27022023006513']
Stack 1 with items: ['0090016200_27022023027711', '0090016200_27022023006513', '0090016200_27022023006513']
Stack 2 with items: ['0090016200_27022023034625', '0090016200_27022023034625', '0090016200_27022023034625']
Stack 3 with items: ['0090016200_27022023034625', '0090016200_27022023034625', '0090016200_27022023034625']
Stack 4 with items: ['0090016200_27022023034625', '0090016200_27022023034625', '0090016200_27022023034625']
Stack 5 with items: ['0090016200_27022023034625', '0090016200_27022023034625', '0090016200_27022023034625']
Stack 6 with items: ['0090016200_27022023034625', '0090016200_27022023034625', '0090016200_27022023034625']
Stack 7 with items: ['0090016200_27022023034625', '0090016200_27022023034625', '0090016200_27022023034625']
Stack 8 with items: ['0090016200_27022023034625', '0090016200_27022023029081', '0090016200_27022023029081']
Stack 9 with items: ['0090016200_27022023029081', '0090016200_27022023029081', '0090016200_27022023029081']
Stack 10 with items: ['0090016200_27022023029081', '0090016200_27022023029081', '0090016200_27022023029081']
Stack 11 with items: ['0090016200_27022023029081', '0090016200_27022023029081', '0090016200_27022023029081']
Stack 12 with items: ['0090016200_27022023029081', '0090016200_27022023029081', '0090016200_27022023029081']
Stack 13 with items: ['0090016200_27022023029081', '0090016200_27022023029081', '0090016200_27022023029081']
Stack 14 with items: ['0090016200_27022023029081', '0090016200_27022023028888', '0090016200_27022023029081']
Stack 15 with items: ['0090016200_27022023028888', '0090016200_27022023028888', '0090016200_27022023028888']
Stack 16 with items: ['0090016200_27022023028888', '0090016200_27022023028888', '0090016200_27022023028888']
Stack 17 with items: ['0090016200_27022023028888', '0090016200_27022023018316', '0090016200_27022023018316']
Stack 18 with items: ['0090016200_27022023018316', '0090016200_27022023018316']
Heuristic packed all stacks
