dataset: C
instance: VA2
+-----------+
2D Packing Heuristic in Truck P088652101
Min2DVol: 30.27089999999999 [m2]
Stack 0 with items: ['0091017300_28022023003739', '0091017300_28022023011384']
Stack 1 with items: ['0091017300_28022023011384', '0091017300_28022023011384']
Stack 2 with items: ['0091017300_28022023010423', '0091017300_28022023004997']
Stack 3 with items: ['0091017300_28022023012987', '0091017300_28022023012987']
Stack 4 with items: ['0091017300_28022023009244', '0091017300_28022023009244']
Stack 5 with items: ['0091017300_28022023009244', '0091017300_28022023009783']
Stack 6 with items: ['0091017300_28022023006833']
Stack 7 with items: ['0091017300_28022023022757', '0091017300_28022023022088', '0091017300_28022023022757']
Stack 8 with items: ['0091017300_28022023022757', '0091017300_28022023022088', '0091017300_28022023022757']
Stack 9 with items: ['0091017300_28022023022757', '0091017300_28022023010708', '0091017300_28022023022757']
Stack 10 with items: ['0091017300_28022023022757', '0091017300_28022023010708', '0091017300_28022023022757']
Stack 11 with items: ['0091017300_28022023022757', '0091017300_28022023010708', '0091017300_28022023022757']
Stack 12 with items: ['0091017300_28022023022757', '0091017300_28022023012774', '0091017300_28022023010708']
Stack 13 with items: ['0091017300_28022023012774', '0091017300_28022023010708', '0091017300_28022023012774']
Stack 14 with items: ['0091017300_28022023009314', '0091017300_28022023008156', '0091017300_28022023009314']
Stack 15 with items: ['0091017300_28022023015198', '0091017300_28022023015198', '0091017300_28022023015198']
Stack 16 with items: ['0091017300_28022023015198', '0091017300_28022023015198', '0091017300_28022023015198']
Stack 17 with items: ['0091017300_28022023015198', '0091017300_28022023015198', '0091017300_28022023015198']
Stack 18 with items: ['0091017300_28022023013927', '0091017300_28022023013927', '0091017300_28022023013927']
Stack 19 with items: ['0091017300_28022023015198', '0091017300_28022023013927', '0091017300_28022023015198']
Stack 20 with items: ['0091017300_28022023015198', '0091017300_28022023015198', '0091017300_28022023015198']
Stack 21 with items: ['0091017300_28022023015198', '0091017300_28022023015198', '0091017300_28022023015198']
Stack 22 with items: ['0091017300_28022023015198', '0091017300_28022023015198', '0091017300_28022023015198']
Stack 23 with items: ['0091017300_28022023015198', '0091017300_28022023015198', '0091017300_28022023015198']
Stack 24 with items: ['0091017300_28022023013927', '0091017300_28022023013927', '0091017300_28022023013927']
Heuristic packed all stacks
