dataset: C
instance: BY2
+-----------+
2D Packing Heuristic in Truck P073219401
Min2DVol: 25.199999999999992 [m2]
Stack 0 with items: ['0090016900_28022023027423', '0090016900_28022023027423', '0090016900_28022023027423']
Stack 1 with items: ['0090016900_28022023020891', '0090016900_28022023020891', '0090016900_28022023020891']
Stack 2 with items: ['0090016900_28022023020891', '0090016900_28022023020891', '0090016900_28022023020891']
Stack 3 with items: ['0090016900_28022023020891', '0090016900_28022023020891', '0090016900_28022023020891']
Stack 4 with items: ['0090016900_28022023020891', '0090016900_28022023020891', '0090016900_28022023020891']
Stack 5 with items: ['0090016900_28022023020161', '0090016900_28022023020161', '0090016900_28022023020161']
Stack 6 with items: ['0090016900_28022023020161', '0090016900_28022023020161', '0090016900_28022023020161']
Stack 7 with items: ['0090016900_28022023020161', '0090016900_28022023020161', '0090016900_28022023020161']
Stack 8 with items: ['0090016900_28022023020161', '0090016900_28022023020161', '0090016900_28022023020161']
Stack 9 with items: ['0090016900_28022023005180', '0090016900_28022023005180', '0090016900_28022023005180']
Stack 10 with items: ['0090016900_28022023005180', '0090016900_28022023005180', '0090016900_28022023005180']
Stack 11 with items: ['0090016900_28022023005180', '0090016900_28022023005180', '0090016900_28022023005180']
Stack 12 with items: ['0090016900_28022023005180', '0090016900_28022023005180', '0090016900_28022023005180']
Stack 13 with items: ['0090016900_28022023005180', '0090016900_28022023005180', '0090016900_28022023005180']
Stack 14 with items: ['0090016900_28022023005180', '0090016900_28022023005180', '0090016900_28022023005180']
Stack 15 with items: ['0090016900_28022023005180', '0090016900_28022023005180', '0090016900_28022023005180']
Stack 16 with items: ['0090016900_28022023005180', '0090016900_28022023005180', '0090016900_28022023005180']
Stack 17 with items: ['0090016900_28022023005180', '0090016900_28022023005180', '0090016900_28022023005180']
Stack 18 with items: ['0090016900_28022023005180', '0090016900_28022023005180', '0090016900_28022023005180']
Stack 19 with items: ['0090016900_28022023005180', '0090016900_28022023005180', '0090016900_28022023005180']
Stack 20 with items: ['0090016900_28022023005180', '0090016900_28022023005180', '0090016900_28022023005180']
Heuristic packed all stacks
