dataset: X
instance: SA
+-----------+
2D Packing Heuristic in Truck P208234401
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090017100_08062023024970', '0090017100_08062023020862', '0090017100_08062023024970']
Stack 1 with items: ['0090017100_08062023020862', '0090017100_08062023020862', '0090017100_08062023020862']
Stack 2 with items: ['0090017100_08062023020862', '0090017100_08062023020862', '0090017100_08062023020862']
Stack 3 with items: ['0090017100_08062023020862', '0090017100_08062023020862', '0090017100_08062023020862']
Stack 4 with items: ['0090017100_08062023020862', '0090017100_08062023020862', '0090017100_08062023020862']
Stack 5 with items: ['0090017100_08062023020862', '0090017100_08062023020862', '0090017100_08062023020862']
Stack 6 with items: ['0090017100_08062023020862', '0090017100_08062023020862', '0090017100_08062023020862']
Stack 7 with items: ['0090017100_08062023020862', '0090017100_08062023020862', '0090017100_08062023020862']
Stack 8 with items: ['0090017100_08062023020862', '0090017100_08062023020862', '0090017100_08062023020862']
Stack 9 with items: ['0090017100_08062023020862', '0090017100_08062023020862', '0090017100_08062023020862']
Stack 10 with items: ['0090017100_08062023020862', '0090017100_08062023013263', '0090017100_08062023020862']
Stack 11 with items: ['0090017100_08062023013263', '0090017100_08062023013263', '0090017100_08062023013263']
Stack 12 with items: ['0090017100_08062023013263', '0090017100_08062023013263', '0090017100_08062023013263']
Stack 13 with items: ['0090017100_08062023013263', '0090017100_08062023013263', '0090017100_08062023013263']
Stack 14 with items: ['0090017100_08062023013263', '0090017100_08062023013263', '0090017100_08062023013263']
Stack 15 with items: ['0090017100_08062023013263', '0090017100_08062023013263', '0090017100_08062023013263']
Stack 16 with items: ['0090017100_08062023011072', '0090017100_08062023011072', '0090017100_08062023011072']
Stack 17 with items: ['0090017100_08062023011072', '0090017100_08062023011072', '0090017100_08062023011072']
Stack 18 with items: ['0090017100_08062023011072', '0090017100_08062023011072', '0090017100_08062023011072']
Stack 19 with items: ['0090017100_08062023011072', '0090017100_08062023011072', '0090017100_08062023011072']
Stack 20 with items: ['0090017100_08062023011072', '0090017100_08062023011072', '0090017100_08062023011072']
Stack 21 with items: ['0090017100_08062023011072', '0090017100_08062023011072', '0090017100_08062023011072']
Stack 22 with items: ['0090017100_08062023011072', '0090017100_08062023011072', '0090017100_08062023011072']
Stack 23 with items: ['0090017100_08062023011072', '0090017100_08062023009898', '0090017100_08062023011072']
Stack 24 with items: ['0090017100_08062023009898', '0090017100_08062023001402', '0090017100_08062023009898']
Stack 25 with items: ['0090017100_08062023001402', '0090017100_08062023001402', '0090017100_08062023001402']
Heuristic packed all stacks
