dataset: X
instance: BY
+-----------+
2D Packing Heuristic in Truck P185161603
Min2DVol: 30.662220000000012 [m2]
Stack 0 with items: ['0090016900_08062023035313']
Stack 1 with items: ['0090016900_08062023035313']
Stack 2 with items: ['0090016900_08062023035313']
Stack 3 with items: ['0090016900_08062023035313']
Stack 4 with items: ['0090016900_08062023035313']
Stack 5 with items: ['0090016900_08062023035313']
Stack 6 with items: ['0090016900_08062023036902']
Stack 7 with items: ['0090016900_08062023036902']
Stack 8 with items: ['0090016900_08062023032513', '0090016900_08062023032513', '0090016900_08062023032513']
Stack 9 with items: ['0090016900_08062023032513', '0090016900_08062023032513', '0090016900_08062023032513']
Stack 10 with items: ['0090016900_08062023032513', '0090016900_08062023032513', '0090016900_08062023032513']
Stack 11 with items: ['0090016900_08062023032513', '0090016900_08062023032513', '0090016900_08062023032513']
Stack 12 with items: ['0090016900_08062023032513', '0090016900_08062023032513', '0090016900_08062023032513']
Stack 13 with items: ['0090016900_08062023016011', '0090016900_08062023016011', '0090016900_08062023016011']
Stack 14 with items: ['0090016900_08062023016011', '0090016900_08062023016011', '0090016900_08062023016011']
Stack 15 with items: ['0090016900_08062023016011', '0090016900_08062023016011', '0090016900_08062023016011']
Stack 16 with items: ['0090016900_08062023016011', '0090016900_08062023016011', '0090016900_08062023016011']
Stack 17 with items: ['0090016900_08062023016011', '0090016900_08062023016011', '0090016900_08062023016011']
Stack 18 with items: ['0090016900_08062023016011', '0090016900_08062023016011', '0090016900_08062023016011']
Stack 19 with items: ['0090016900_08062023016011', '0090016900_08062023016011', '0090016900_08062023016011']
Stack 20 with items: ['0090016900_08062023016011', '0090016900_08062023016011', '0090016900_08062023016011']
Stack 21 with items: ['0090016900_08062023016011', '0090016900_08062023016011', '0090016900_08062023016011']
Stack 22 with items: ['0090016900_08062023016011', '0090016900_08062023016011', '0090016900_08062023016011']
Stack 23 with items: ['0090016900_08062023016011', '0090016900_08062023016011', '0090016900_08062023016011']
Stack 24 with items: ['0090016900_08062023016011', '0090016900_08062023016011', '0090016900_08062023016011']
Heuristic packed all stacks
