dataset: C
instance: MA
+-----------+
2D Packing Heuristic in Truck P074039101
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090016200_27022023034846', '0090016200_27022023034846', '0090016200_27022023034846']
Stack 1 with items: ['0090016200_27022023034846', '0090016200_27022023033796', '0090016200_27022023033796']
Stack 2 with items: ['0090016200_27022023033796', '0090016200_27022023033186', '0090016200_27022023033796']
Stack 3 with items: ['0090016200_27022023033186', '0090016200_27022023033186', '0090016200_27022023033186']
Stack 4 with items: ['0090016200_27022023033186', '0090016200_27022023033186', '0090016200_27022023033186']
Stack 5 with items: ['0090016200_27022023032998', '0090016200_27022023032998', '0090016200_27022023032998']
Stack 6 with items: ['0090016200_27022023032595', '0090016200_27022023032595', '0090016200_27022023032595']
Stack 7 with items: ['0090016200_27022023029187', '0090016200_27022023029187', '0090016200_27022023029187']
Stack 8 with items: ['0090016200_27022023029187', '0090016200_27022023024045', '0090016200_27022023029187']
Stack 9 with items: ['0090016200_27022023024045', '0090016200_27022023024045', '0090016200_27022023024045']
Stack 10 with items: ['0090016200_27022023024045', '0090016200_27022023024045', '0090016200_27022023024045']
Stack 11 with items: ['0090016200_27022023024045', '0090016200_27022023020360', '0090016200_27022023020360']
Stack 12 with items: ['0090016200_27022023020360', '0090016200_27022023020360', '0090016200_27022023020360']
Stack 13 with items: ['0090016200_27022023020360', '0090016200_27022023020360', '0090016200_27022023020360']
Stack 14 with items: ['0090016200_27022023020360', '0090016200_27022023020360', '0090016200_27022023020360']
Stack 15 with items: ['0090016200_27022023020360', '0090016200_27022023020360', '0090016200_27022023020360']
Stack 16 with items: ['0090016200_27022023020360', '0090016200_27022023020360', '0090016200_27022023020360']
Stack 17 with items: ['0090016200_27022023016186', '0090016200_27022023010188', '0090016200_27022023010188']
Stack 18 with items: ['0090016200_27022023010188', '0090016200_27022023009438', '0090016200_27022023009438']
Stack 19 with items: ['0090016200_27022023009438', '0090016200_27022023009438', '0090016200_27022023009438']
Stack 20 with items: ['0090016200_27022023009438', '0090016200_27022023009438', '0090016200_27022023009438']
Stack 21 with items: ['0090016200_27022023009438', '0090016200_27022023009438', '0090016200_27022023009438']
Stack 22 with items: ['0090016200_27022023009438', '0090016200_27022023009438', '0090016200_27022023009438']
Stack 23 with items: ['0090016200_27022023009438', '0090016200_27022023009438', '0090016200_27022023009438']
Stack 24 with items: ['0090016200_27022023004027', '0090016200_27022023000227', '0090016200_27022023000227']
Stack 25 with items: ['0090016200_27022023000227', '0090016200_27022023000227', '0090016200_27022023000227']
Heuristic packed all stacks
