dataset: C
instance: TA2
+-----------+
2D Packing Heuristic in Truck P107385311
Min2DVol: 22.799999999999994 [m2]
Stack 0 with items: ['0090038300_28022023021629', '0090038300_28022023021629', '0090038300_28022023021629']
Stack 1 with items: ['0090038300_28022023021629', '0090038300_28022023021629', '0090038300_28022023021629']
Stack 2 with items: ['0090038300_28022023021629', '0090038300_28022023021629', '0090038300_28022023021629']
Stack 3 with items: ['0090038300_28022023021629', '0090038300_28022023021629', '0090038300_28022023021629']
Stack 4 with items: ['0090038300_28022023021629', '0090038300_28022023021629', '0090038300_28022023021629']
Stack 5 with items: ['0090038300_28022023021629', '0090038300_28022023021629', '0090038300_28022023021629']
Stack 6 with items: ['0090038300_28022023021629', '0090038300_28022023021629', '0090038300_28022023021629']
Stack 7 with items: ['0090038300_28022023021629', '0090038300_28022023021629', '0090038300_28022023021629']
Stack 8 with items: ['0090038300_28022023021629', '0090038300_28022023021629', '0090038300_28022023021629']
Stack 9 with items: ['0090038300_28022023021629', '0090038300_28022023003145', '0090038300_28022023003145']
Stack 10 with items: ['0090038300_28022023003145', '0090038300_28022023003145', '0090038300_28022023003145']
Stack 11 with items: ['0090038300_28022023003145', '0090038300_28022023003145', '0090038300_28022023003145']
Stack 12 with items: ['0090038300_28022023003145', '0090038300_28022023003145', '0090038300_28022023003145']
Stack 13 with items: ['0090038300_28022023003145', '0090038300_28022023003145', '0090038300_28022023003145']
Stack 14 with items: ['0090038300_28022023003145', '0090038300_28022023003145', '0090038300_28022023003145']
Stack 15 with items: ['0090038300_28022023003145', '0090038300_28022023003145', '0090038300_28022023003145']
Stack 16 with items: ['0090038300_28022023003145', '0090038300_28022023003145', '0090038300_28022023003145']
Stack 17 with items: ['0090038300_28022023003145', '0090038300_28022023003145', '0090038300_28022023003145']
Stack 18 with items: ['0090038300_28022023003145', '0090038300_28022023003145', '0090038300_28022023003145']
Heuristic packed all stacks
