dataset: C
instance: TA3
+-----------+
2D Packing Heuristic in Truck P066385319
Min2DVol: 20.39999999999999 [m2]
Stack 0 with items: ['0090038300_28022023028353', '0090038300_28022023028353', '0090038300_28022023028353']
Stack 1 with items: ['0090038300_28022023028353', '0090038300_28022023028353', '0090038300_28022023028353']
Stack 2 with items: ['0090038300_28022023028353', '0090038300_28022023028353', '0090038300_28022023028353']
Stack 3 with items: ['0090038300_28022023028353', '0090038300_28022023028353', '0090038300_28022023028353']
Stack 4 with items: ['0090038300_28022023020098', '0090038300_28022023020098', '0090038300_28022023020098']
Stack 5 with items: ['0090038300_28022023020098', '0090038300_28022023020098', '0090038300_28022023020098']
Stack 6 with items: ['0090038300_28022023020098', '0090038300_28022023020098', '0090038300_28022023020098']
Stack 7 with items: ['0090038300_28022023020098', '0090038300_28022023020098', '0090038300_28022023020098']
Stack 8 with items: ['0090038300_28022023020098', '0090038300_28022023020098', '0090038300_28022023020098']
Stack 9 with items: ['0090038300_28022023020098', '0090038300_28022023020098', '0090038300_28022023020098']
Stack 10 with items: ['0090038300_28022023020098', '0090038300_28022023020098', '0090038300_28022023020098']
Stack 11 with items: ['0090038300_28022023020098', '0090038300_28022023020098', '0090038300_28022023020098']
Stack 12 with items: ['0090038300_28022023020098', '0090038300_28022023020098', '0090038300_28022023020098']
Stack 13 with items: ['0090038300_28022023020098', '0090038300_28022023020098', '0090038300_28022023020098']
Stack 14 with items: ['0090038300_28022023020098', '0090038300_28022023020098', '0090038300_28022023020098']
Stack 15 with items: ['0090038300_28022023020098', '0090038300_28022023020098', '0090038300_28022023020098']
Stack 16 with items: ['0090038300_28022023020098', '0090038300_28022023020098', '0090038300_28022023020098']
Heuristic packed all stacks
