dataset: X
instance: TR6
+-----------+
2D Packing Heuristic in Truck P171425501
Min2DVol: 30.239999999999988 [m2]
Stack 0 with items: ['0090017000_14062023040796', '0090017000_14062023040796', '0090017000_14062023040796', '0090017000_14062023040796']
Stack 1 with items: ['0090017000_14062023040796', '0090017000_14062023000872', '0090017000_14062023000872', '0090017000_14062023000872']
Stack 2 with items: ['0090017000_14062023012627', '0090017000_14062023012627', '0090017000_14062023012627', '0090017000_14062023012627']
Stack 3 with items: ['0090017000_14062023016076']
Stack 4 with items: ['0090017000_14062023042973', '0090017000_14062023000872', '0090017000_14062023042973', '0090017000_14062023042973']
Stack 5 with items: ['0090017000_14062023000973', '0090017000_14062023037331', '0090017000_14062023037331']
Stack 6 with items: ['0090017000_14062023043867', '0090017000_14062023043867', '0090017000_14062023043867']
Stack 7 with items: ['0090017000_14062023035624', '0090017000_14062023035624', '0090017000_14062023035624']
Stack 8 with items: ['0090017000_14062023035624', '0090017000_14062023035624', '0090017000_14062023035624']
Stack 9 with items: ['0090017000_14062023035624', '0090017000_14062023035624', '0090017000_14062023035624']
Stack 10 with items: ['0090017000_14062023035624', '0090017000_14062023032756', '0090017000_14062023032756']
Stack 11 with items: ['0090017000_14062023032756', '0090017000_14062023032756', '0090017000_14062023032756']
Stack 12 with items: ['0090017000_14062023032756', '0090017000_14062023032756', '0090017000_14062023032756']
Stack 13 with items: ['0090017000_14062023032756', '0090017000_14062023018155', '0090017000_14062023010325']
Stack 14 with items: ['0090017000_14062023010325', '0090017000_14062023010325', '0090017000_14062023010325']
Stack 15 with items: ['0090017000_14062023008642', '0090017000_14062023008642', '0090017000_14062023008642']
Stack 16 with items: ['0090017000_14062023008642', '0090017000_14062023008642', '0090017000_14062023008642']
Stack 17 with items: ['0090017000_14062023008642', '0090017000_14062023006758', '0090017000_14062023008642']
Stack 18 with items: ['0090017000_14062023006758', '0090017000_14062023006758', '0090017000_14062023006758']
Stack 19 with items: ['0090017000_14062023006758', '0090017000_14062023006758', '0090017000_14062023006758']
Stack 20 with items: ['0090017000_14062023006758', '0090017000_14062023006758', '0090017000_14062023006758']
Stack 21 with items: ['0090017000_14062023006758', '0090017000_14062023006758', '0090017000_14062023006758']
Stack 22 with items: ['0090017000_14062023006758', '0090017000_14062023006758', '0090017000_14062023006758']
Stack 23 with items: ['0090017000_14062023006758', '0090017000_14062023006758', '0090017000_14062023006758']
Heuristic packed all stacks
