dataset: C
instance: VA
+-----------+
2D Packing Heuristic in Truck P076532601
Min2DVol: 28.799999999999994 [m2]
Stack 0 with items: ['0091017300_27022023024903', '0091017300_27022023024903', '0091017300_27022023024903']
Stack 1 with items: ['0091017300_27022023024903', '0091017300_27022023024903', '0091017300_27022023024903']
Stack 2 with items: ['0091017300_27022023024903', '0091017300_27022023024903', '0091017300_27022023024903']
Stack 3 with items: ['0091017300_27022023024903', '0091017300_27022023024903', '0091017300_27022023024903']
Stack 4 with items: ['0091017300_27022023024903', '0091017300_27022023024903', '0091017300_27022023024903']
Stack 5 with items: ['0091017300_27022023024903', '0091017300_27022023024903', '0091017300_27022023024903']
Stack 6 with items: ['0091017300_27022023004149', '0091017300_27022023001211', '0091017300_27022023001211']
Stack 7 with items: ['0091017300_27022023001211', '0091017300_27022023001211', '0091017300_27022023001211']
Stack 8 with items: ['0091017300_27022023001211', '0091017300_27022023001211', '0091017300_27022023001211']
Stack 9 with items: ['0091017300_27022023001211', '0091017300_27022023001211', '0091017300_27022023001211']
Heuristic packed all stacks
