dataset: X
instance: TA4
+-----------+
2D Packing Heuristic in Truck P198382103
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090038300_14062023011361', '0090038300_14062023009647', '0090038300_14062023004220']
Stack 1 with items: ['0090038300_14062023009647', '0090038300_14062023004220', '0090038300_14062023009647']
Stack 2 with items: ['0090038300_14062023009647', '0090038300_14062023003254', '0090038300_14062023009647']
Stack 3 with items: ['0090038300_14062023009647', '0090038300_14062023009647']
Stack 4 with items: ['0090038300_14062023009647', '0090038300_14062023009647']
Stack 5 with items: ['0090038300_14062023009647', '0090038300_14062023008548']
Stack 6 with items: ['0090038300_14062023008548', '0090038300_14062023008548']
Stack 7 with items: ['0090038300_14062023008548', '0090038300_14062023008548']
Stack 8 with items: ['0090038300_14062023008548', '0090038300_14062023008548']
Stack 9 with items: ['0090038300_14062023008548', '0090038300_14062023008548']
Stack 10 with items: ['0090038300_14062023008434', '0090038300_14062023008434']
Stack 11 with items: ['0090038300_14062023008434', '0090038300_14062023008434']
Stack 12 with items: ['0090038300_14062023008373', '0090038300_14062023008373']
Stack 13 with items: ['0090038300_14062023008373', '0090038300_14062023008214']
Stack 14 with items: ['0090038300_14062023008214', '0090038300_14062023008214']
Stack 15 with items: ['0090038300_14062023008214', '0090038300_14062023008214']
Stack 16 with items: ['0090038300_14062023008214', '0090038300_14062023008214']
Stack 17 with items: ['0090038300_14062023008142', '0090038300_14062023007959']
Stack 18 with items: ['0090038300_14062023006211', '0090038300_14062023005809']
Stack 19 with items: ['0090038300_14062023005194', '0090038300_14062023002650']
Stack 20 with items: ['0090038300_14062023002513', '0090038300_14062023002513']
Stack 21 with items: ['0090038300_14062023002513', '0090038300_14062023002513']
Stack 22 with items: ['0090038300_14062023002513', '0090038300_14062023002513']
Stack 23 with items: ['0090038300_14062023002513', '0090038300_14062023001922']
Stack 24 with items: ['0090038300_14062023001922', '0090038300_14062023001922']
Stack 25 with items: ['0090038300_14062023001922', '0090038300_14062023001922']
Heuristic packed all stacks
