dataset: X
instance: BY
+-----------+
2D Packing Heuristic in Truck P193065905
Min2DVol: 26.88000000000001 [m2]
Stack 0 with items: ['0090016900_08062023043634', '0090016900_08062023041765', '0090016900_08062023043634']
Stack 1 with items: ['0090016900_08062023043634', '0090016900_08062023043634', '0090016900_08062023043634']
Stack 2 with items: ['0090016900_08062023043634', '0090016900_08062023043634', '0090016900_08062023043634']
Stack 3 with items: ['0090016900_08062023043634', '0090016900_08062023043634', '0090016900_08062023043634']
Stack 4 with items: ['0090016900_08062023043634', '0090016900_08062023043634', '0090016900_08062023043634']
Stack 5 with items: ['0090016900_08062023043634', '0090016900_08062023043634', '0090016900_08062023043634']
Stack 6 with items: ['0090016900_08062023043634', '0090016900_08062023043634', '0090016900_08062023043634']
Stack 7 with items: ['0090016900_08062023043634', '0090016900_08062023043634', '0090016900_08062023043634']
Stack 8 with items: ['0090016900_08062023043634', '0090016900_08062023043634', '0090016900_08062023043634']
Stack 9 with items: ['0090016900_08062023043634', '0090016900_08062023043634', '0090016900_08062023043634']
Stack 10 with items: ['0090016900_08062023043634', '0090016900_08062023043634', '0090016900_08062023043634']
Stack 11 with items: ['0090016900_08062023043634', '0090016900_08062023043634', '0090016900_08062023043634']
Stack 12 with items: ['0090016900_08062023043634', '0090016900_08062023043634', '0090016900_08062023043634']
Stack 13 with items: ['0090016900_08062023043634', '0090016900_08062023043634', '0090016900_08062023043634']
Heuristic packed all stacks
