dataset: B
instance: TR
+-----------+
2D Packing Heuristic in Truck P336277403
Min2DVol: 31.66956000000001 [m2]
Stack 0 with items: ['0090017000_26102022009286', '0090017000_26102022008065']
Stack 1 with items: ['0090017000_26102022008065', '0090017000_26102022008065']
Stack 2 with items: ['0090017000_26102022008065', '0090017000_26102022008065']
Stack 3 with items: ['0090017000_26102022008065', '0090017000_26102022008065']
Stack 4 with items: ['0090017000_26102022008065', '0090017000_26102022008065']
Stack 5 with items: ['0090017000_26102022008065', '0090017000_26102022008065']
Stack 6 with items: ['0090017000_26102022008065', '0090017000_26102022007973']
Stack 7 with items: ['0090017000_26102022007973', '0090017000_26102022007973']
Stack 8 with items: ['0090017000_26102022007973', '0090017000_26102022007973']
Stack 9 with items: ['0090017000_26102022007973', '0090017000_26102022007973']
Stack 10 with items: ['0090017000_26102022007973', '0090017000_26102022007973']
Stack 11 with items: ['0090017000_26102022007973', '0090017000_26102022007973']
Stack 12 with items: ['0090017000_26102022007973', '0090017000_26102022007515']
Stack 13 with items: ['0090017000_26102022006253', '0090017000_26102022006253']
Stack 14 with items: ['0090017000_26102022006253', '0090017000_26102022006253']
Stack 15 with items: ['0090017000_26102022006253', '0090017000_26102022006253']
Stack 16 with items: ['0090017000_26102022006253', '0090017000_26102022006253']
Stack 17 with items: ['0090017000_26102022006253', '0090017000_26102022005492']
Stack 18 with items: ['0090017000_26102022005492', '0090017000_26102022005492']
Stack 19 with items: ['0090017000_26102022005492', '0090017000_26102022005492']
Stack 20 with items: ['0090017000_26102022005492', '0090017000_26102022005492']
Stack 21 with items: ['0090017000_26102022005492', '0090017000_26102022005492']
Stack 22 with items: ['0090017000_26102022005492', '0090017000_26102022005492']
Stack 23 with items: ['0090017000_26102022005492', '0090017000_26102022005029']
Stack 24 with items: ['0090017000_26102022005007', '0090017000_26102022001981']
Stack 25 with items: ['0090017000_26102022001981', '0090017000_26102022001981']
Heuristic packed all stacks
