dataset: B
instance: VA
+-----------+
2D Packing Heuristic in Truck P320501607
Min2DVol: 21.120000000000005 [m2]
Stack 0 with items: ['0091017300_26102022008955', '0091017300_26102022008955', '0091017300_26102022008955']
Stack 1 with items: ['0091017300_26102022005436', '0091017300_26102022005436', '0091017300_26102022005436']
Stack 2 with items: ['0091017300_26102022005436', '0091017300_26102022004644', '0091017300_26102022004644']
Stack 3 with items: ['0091017300_26102022004644', '0091017300_26102022004644', '0091017300_26102022004644']
Stack 4 with items: ['0091017300_26102022004504', '0091017300_26102022004504', '0091017300_26102022004504']
Stack 5 with items: ['0091017300_26102022004444', '0091017300_26102022004444', '0091017300_26102022004444']
Stack 6 with items: ['0091017300_26102022004444', '0091017300_26102022004444', '0091017300_26102022004444']
Stack 7 with items: ['0091017300_26102022004444', '0091017300_26102022004444', '0091017300_26102022004444']
Stack 8 with items: ['0091017300_26102022004444', '0091017300_26102022004444', '0091017300_26102022004444']
Stack 9 with items: ['0091017300_26102022004444', '0091017300_26102022004444', '0091017300_26102022004444']
Stack 10 with items: ['0091017300_26102022004444', '0091017300_26102022001850', '0091017300_26102022004444']
Heuristic packed all stacks
