dataset: C
instance: MT3
+-----------+
2D Packing Heuristic in Truck P110574801
Min2DVol: 26.454179999999997 [m2]
Stack 0 with items: ['0091017700_28022023005225', '0091017700_28022023005120', '0091017700_28022023005225']
Stack 1 with items: ['0091017700_28022023002567', '0091017700_28022023002567', '0091017700_28022023002567']
Stack 2 with items: ['0091017700_28022023002567', '0091017700_28022023002567', '0091017700_28022023002567']
Stack 3 with items: ['0091017700_28022023002567', '0091017700_28022023002567', '0091017700_28022023002567']
Stack 4 with items: ['0091017700_28022023002567', '0091017700_28022023002567', '0091017700_28022023002567']
Stack 5 with items: ['0091017700_28022023002427', '0091017700_28022023002427', '0091017700_28022023002427']
Stack 6 with items: ['0091017700_28022023002427', '0091017700_28022023002427', '0091017700_28022023002427']
Stack 7 with items: ['0091017700_28022023002215']
Stack 8 with items: ['0091017700_28022023000672', '0091017700_28022023000672', '0091017700_28022023000672']
Stack 9 with items: ['0091017700_28022023000672', '0091017700_28022023000672', '0091017700_28022023000672']
Stack 10 with items: ['0091017700_28022023000672', '0091017700_28022023000672', '0091017700_28022023000672']
Stack 11 with items: ['0091017700_28022023000672', '0091017700_28022023000672', '0091017700_28022023000672']
Stack 12 with items: ['0091017700_28022023000672', '0091017700_28022023000672', '0091017700_28022023000672']
Stack 13 with items: ['0091017700_28022023000672', '0091017700_28022023000672', '0091017700_28022023000672']
Stack 14 with items: ['0091017700_28022023000672', '0091017700_28022023000672', '0091017700_28022023000672']
Stack 15 with items: ['0091017700_28022023000672', '0091017700_28022023000672', '0091017700_28022023000672']
Stack 16 with items: ['0091017700_28022023000672', '0091017700_28022023000672', '0091017700_28022023000672']
Stack 17 with items: ['0091017700_28022023000512', '0091017700_28022023000512', '0091017700_28022023000512']
Stack 18 with items: ['0091017700_28022023000512', '0091017700_28022023000512', '0091017700_28022023000512']
Stack 19 with items: ['0091017700_28022023004409', '0091017700_28022023004409', '0091017700_28022023004409']
Stack 20 with items: ['0091017700_28022023004409', '0091017700_28022023004409', '0091017700_28022023004409']
Stack 21 with items: ['0091017700_28022023004409', '0091017700_28022023004409', '0091017700_28022023004409']
Heuristic packed all stacks
