dataset: X
instance: BY6
+-----------+
2D Packing Heuristic in Truck P194069119
Min2DVol: 29.759999999999994 [m2]
Stack 0 with items: ['0090016900_14062023029838']
Stack 1 with items: ['0090016900_14062023029838']
Stack 2 with items: ['0090016900_14062023037660', '0090016900_14062023037660']
Stack 3 with items: ['0090016900_14062023037660', '0090016900_14062023037660']
Stack 4 with items: ['0090016900_14062023037660', '0090016900_14062023037660']
Stack 5 with items: ['0090016900_14062023037660', '0090016900_14062023037660']
Stack 6 with items: ['0090016900_14062023037660', '0090016900_14062023037660']
Stack 7 with items: ['0090016900_14062023037660', '0090016900_14062023037660']
Stack 8 with items: ['0090016900_14062023037660', '0090016900_14062023037660']
Stack 9 with items: ['0090016900_14062023037660', '0090016900_14062023037660']
Stack 10 with items: ['0090016900_14062023037660', '0090016900_14062023037660']
Stack 11 with items: ['0090016900_14062023037660', '0090016900_14062023037660']
Heuristic packed all stacks
