dataset: X
instance: SA5
+-----------+
2D Packing Heuristic in Truck P177056101
Min2DVol: 31.272239999999986 [m2]
Stack 0 with items: ['0090017100_14062023020740', '0090017100_14062023020740']
Stack 1 with items: ['0090017100_14062023007462', '0090017100_14062023007462', '0090017100_14062023007462', '0090017100_14062023007462', '0090017100_14062023023538']
Stack 2 with items: ['0090017100_14062023020740', '0090017100_14062023020740']
Stack 3 with items: ['0090017100_14062023002947']
Stack 4 with items: ['0090017100_14062023029416', '0090017100_14062023029416', '0090017100_14062023029416']
Stack 5 with items: ['0090017100_14062023029416', '0090017100_14062023029416', '0090017100_14062023029416']
Stack 6 with items: ['0090017100_14062023029416', '0090017100_14062023028846', '0090017100_14062023029416']
Stack 7 with items: ['0090017100_14062023028846', '0090017100_14062023028846', '0090017100_14062023028846']
Stack 8 with items: ['0090017100_14062023028846', '0090017100_14062023028846', '0090017100_14062023028846']
Stack 9 with items: ['0090017100_14062023028029', '0090017100_14062023024592', '0090017100_14062023024592']
Stack 10 with items: ['0090017100_14062023024592', '0090017100_14062023024592', '0090017100_14062023024592']
Stack 11 with items: ['0090017100_14062023022587', '0090017100_14062023022587', '0090017100_14062023022587']
Stack 12 with items: ['0090017100_14062023022587', '0090017100_14062023022587', '0090017100_14062023022587']
Stack 13 with items: ['0090017100_14062023022587', '0090017100_14062023022587', '0090017100_14062023022587']
Stack 14 with items: ['0090017100_14062023022587', '0090017100_14062023022587', '0090017100_14062023022587']
Stack 15 with items: ['0090017100_14062023022587', '0090017100_14062023022587', '0090017100_14062023022587']
Stack 16 with items: ['0090017100_14062023022587', '0090017100_14062023022587', '0090017100_14062023022587']
Stack 17 with items: ['0090017100_14062023022587', '0090017100_14062023022587', '0090017100_14062023022587']
Stack 18 with items: ['0090017100_14062023022587', '0090017100_14062023018371', '0090017100_14062023022587']
Stack 19 with items: ['0090017100_14062023018371', '0090017100_14062023018371', '0090017100_14062023018371']
Stack 20 with items: ['0090017100_14062023018371', '0090017100_14062023018371', '0090017100_14062023018371']
Stack 21 with items: ['0090017100_14062023018371', '0090017100_14062023018371', '0090017100_14062023018371']
Stack 22 with items: ['0090017100_14062023018371', '0090017100_14062023018371', '0090017100_14062023018371']
Stack 23 with items: ['0090017100_14062023017857', '0090017100_14062023017857', '0090017100_14062023017857']
Stack 24 with items: ['0090017100_14062023012905', '0090017100_14062023007010', '0090017100_14062023007010']
Stack 25 with items: ['0090017100_14062023007010', '0090017100_14062023007010', '0090017100_14062023007010']
Heuristic packed all stacks
