dataset: A
instance: TA2
+-----------+
2D Packing Heuristic in Truck P241386003
Min2DVol: 32.40000000000001 [m2]
Stack 0 with items: ['0090038300_03072022003473', '0090038300_03072022003473', '0090038300_03072022003473']
Stack 1 with items: ['0090038300_03072022003473', '0090038300_03072022003473', '0090038300_03072022003473']
Stack 2 with items: ['0090038300_03072022000456', '0090038300_03072022000456', '0090038300_03072022000456']
Stack 3 with items: ['0090038300_03072022000456', '0090038300_03072022000456', '0090038300_03072022003473']
Stack 4 with items: ['0090038300_03072022000456', '0090038300_03072022003473', '0090038300_03072022003473']
Stack 5 with items: ['0090038300_03072022003473', '0090038300_03072022003473', '0090038300_03072022003473']
Stack 6 with items: ['0090038300_03072022003473', '0090038300_03072022003473', '0090038300_03072022003473']
Stack 7 with items: ['0090038300_03072022003473', '0090038300_03072022003473', '0090038300_03072022003473']
Stack 8 with items: ['0090038300_03072022000456', '0090038300_03072022000456', '0090038300_03072022000456']
Stack 9 with items: ['0090038300_03072022000456', '0090038300_03072022000456', '0090038300_03072022000456']
Stack 10 with items: ['0090038300_03072022003473', '0090038300_03072022003473', '0090038300_03072022003473']
Stack 11 with items: ['0090038300_03072022010260', '0090038300_03072022010260', '0090038300_03072022010260']
Stack 12 with items: ['0090038300_03072022010260', '0090038300_03072022002310', '0090038300_03072022010260']
Stack 13 with items: ['0090038300_03072022002310', '0090038300_03072022002310', '0090038300_03072022002310']
Stack 14 with items: ['0090038300_03072022002310', '0090038300_03072022002276', '0090038300_03072022002276']
Stack 15 with items: ['0090038300_03072022002276', '0090038300_03072022002276', '0090038300_03072022002276']
Stack 16 with items: ['0090038300_03072022002276', '0090038300_03072022002276', '0090038300_03072022002276']
Stack 17 with items: ['0090038300_03072022002276', '0090038300_03072022002276', '0090038300_03072022002276']
Stack 18 with items: ['0090038300_03072022002276', '0090038300_03072022002276', '0090038300_03072022002276']
Stack 19 with items: ['0090038300_03072022002276', '0090038300_03072022001113', '0090038300_03072022001113']
Stack 20 with items: ['0090038300_03072022001113', '0090038300_03072022001113', '0090038300_03072022001113']
Stacks not packed:
Stack 9 missing: ['0090038300_03072022000456', '0090038300_03072022000456', '0090038300_03072022000456']
