dataset: A
instance: FL
+-----------+
2D Packing Heuristic in Truck P194070701
Min2DVol: 32.06400000000001 [m2]
Stack 0 with items: ['0090015100_03072022011094', '0090015100_03072022011094']
Stack 1 with items: ['0090015100_03072022011094', '0090015100_03072022011094']
Stack 2 with items: ['0090015100_03072022011094', '0090015100_03072022011094']
Stack 3 with items: ['0090015100_03072022011094', '0090015100_03072022009478']
Stack 4 with items: ['0090015100_03072022009478', '0090015100_03072022009478']
Stack 5 with items: ['0090015100_03072022009478', '0090015100_03072022009478']
Stack 6 with items: ['0090015100_03072022009478', '0090015100_03072022006754']
Stack 7 with items: ['0090015100_03072022006754', '0090015100_03072022006490']
Stack 8 with items: ['0090015100_03072022006490', '0090015100_03072022006490']
Stack 9 with items: ['0090015100_03072022006490', '0090015100_03072022005206']
Stack 10 with items: ['0090015100_03072022005206', '0090015100_03072022005206']
Stack 11 with items: ['0090015100_03072022005206', '0090015100_03072022005206']
Stack 12 with items: ['0090015100_03072022005206', '0090015100_03072022005206']
Stack 13 with items: ['0090015100_03072022005206', '0090015100_03072022005206']
Stack 14 with items: ['0090015100_03072022005206', '0090015100_03072022005206']
Stack 15 with items: ['0090015100_03072022005206', '0090015100_03072022005206']
Heuristic packed all stacks
