dataset: X
instance: FS7
+-----------+
2D Packing Heuristic in Truck P206633601
Min2DVol: 30.99219999999999 [m2]
Stack 0 with items: ['0091017500_14062023000719', '0091017500_14062023000719', '0091017500_14062023001896', '0091017500_14062023002591']
Stack 1 with items: ['0091017500_14062023000719', '0091017500_14062023000277', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 2 with items: ['0091017500_14062023000719', '0091017500_14062023000277', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 3 with items: ['0091017500_14062023000719', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 4 with items: ['0091017500_14062023000719', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 5 with items: ['0091017500_14062023000719', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 6 with items: ['0091017500_14062023000719', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 7 with items: ['0091017500_14062023000719', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 8 with items: ['0091017500_14062023000719', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 9 with items: ['0091017500_14062023000719', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 10 with items: ['0091017500_14062023000719', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 11 with items: ['0091017500_14062023000719', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 12 with items: ['0091017500_14062023000719', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 13 with items: ['0091017500_14062023000719', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 14 with items: ['0091017500_14062023000719', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 15 with items: ['0091017500_14062023000719', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 16 with items: ['0091017500_14062023000719', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 17 with items: ['0091017500_14062023000719', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 18 with items: ['0091017500_14062023000719', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 19 with items: ['0091017500_14062023000719', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 20 with items: ['0091017500_14062023000719', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 21 with items: ['0091017500_14062023000719', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 22 with items: ['0091017500_14062023000719', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 23 with items: ['0091017500_14062023000719', '0091017500_14062023000719', '0091017500_14062023000719']
Stack 24 with items: ['0091017500_14062023000604', '0091017500_14062023000604', '0091017500_14062023000604']
Stack 25 with items: ['0091017500_14062023002468', '0091017500_14062023002468']
Heuristic packed all stacks
