dataset: B
instance: MA2
+-----------+
2D Packing Heuristic in Truck P347037103
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090016200_26102022010337', '0090016200_26102022009010', '0090016200_26102022010337']
Stack 1 with items: ['0090016200_26102022001219', '0090016200_26102022001219', '0090016200_26102022001219']
Stack 2 with items: ['0090016200_26102022000211', '0090016200_26102022009010', '0090016200_26102022009010']
Stack 3 with items: ['0090016200_26102022000211', '0090016200_26102022000211', '0090016200_26102022000211']
Stack 4 with items: ['0090016200_26102022016101', '0090016200_26102022016101', '0090016200_26102022016101']
Stack 5 with items: ['0090016200_26102022001535', '0090016200_26102022001535', '0090016200_26102022001535']
Stack 6 with items: ['0090016200_26102022011003', '0090016200_26102022001535', '0090016200_26102022001535']
Stack 7 with items: ['0090016200_26102022001535', '0090016200_26102022001535', '0090016200_26102022011003']
Stack 8 with items: ['0090016200_26102022001535', '0090016200_26102022011003']
Stack 9 with items: ['0090016200_26102022001535', '0090016200_26102022001535', '0090016200_26102022001535']
Stack 10 with items: ['0090016200_26102022011003', '0090016200_26102022001535', '0090016200_26102022001535']
Stack 11 with items: ['0090016200_26102022011003', '0090016200_26102022011003', '0090016200_26102022011003']
Stack 12 with items: ['0090016200_26102022001535', '0090016200_26102022001535', '0090016200_26102022001535']
Stack 13 with items: ['0090016200_26102022001535', '0090016200_26102022011003', '0090016200_26102022011003']
Stack 14 with items: ['0090016200_26102022015586', '0090016200_26102022015586', '0090016200_26102022015586']
Stack 15 with items: ['0090016200_26102022015586', '0090016200_26102022015586', '0090016200_26102022015586']
Stack 16 with items: ['0090016200_26102022015586', '0090016200_26102022012900', '0090016200_26102022012900']
Stack 17 with items: ['0090016200_26102022012900', '0090016200_26102022012900', '0090016200_26102022012900']
Stack 18 with items: ['0090016200_26102022012900', '0090016200_26102022002020', '0090016200_26102022002020']
Stack 19 with items: ['0090016200_26102022002020', '0090016200_26102022002020', '0090016200_26102022002020']
Stack 20 with items: ['0090016200_26102022002020', '0090016200_26102022001625', '0090016200_26102022002020']
Stack 21 with items: ['0090016200_26102022001625', '0090016200_26102022001625', '0090016200_26102022001625']
Stack 22 with items: ['0090016200_26102022001625', '0090016200_26102022001625', '0090016200_26102022001625']
Heuristic packed all stacks
