dataset: B
instance: MT2
+-----------+
2D Packing Heuristic in Truck P315501801
Min2DVol: 21.599999999999994 [m2]
Stack 0 with items: ['0091017700_26102022004309', '0091017700_26102022004309', '0091017700_26102022004309']
Stack 1 with items: ['0091017700_26102022004309', '0091017700_26102022003786', '0091017700_26102022004309']
Stack 2 with items: ['0091017700_26102022003786', '0091017700_26102022003786', '0091017700_26102022003786']
Stack 3 with items: ['0091017700_26102022003786', '0091017700_26102022001534', '0091017700_26102022003786']
Stack 4 with items: ['0091017700_26102022001072', '0091017700_26102022001072', '0091017700_26102022001072']
Stack 5 with items: ['0091017700_26102022001072', '0091017700_26102022001072', '0091017700_26102022001072']
Stack 6 with items: ['0091017700_26102022001072', '0091017700_26102022001072', '0091017700_26102022001072']
Stack 7 with items: ['0091017700_26102022001072', '0091017700_26102022001072', '0091017700_26102022001072']
Stack 8 with items: ['0091017700_26102022001072', '0091017700_26102022001072', '0091017700_26102022001072']
Stack 9 with items: ['0091017700_26102022001072', '0091017700_26102022001072', '0091017700_26102022001072']
Stack 10 with items: ['0091017700_26102022001072', '0091017700_26102022001072', '0091017700_26102022001072']
Stack 11 with items: ['0091017700_26102022001072', '0091017700_26102022001072', '0091017700_26102022001072']
Stack 12 with items: ['0091017700_26102022001072', '0091017700_26102022000681', '0091017700_26102022001072']
Stack 13 with items: ['0091017700_26102022000681', '0091017700_26102022000681', '0091017700_26102022000681']
Stack 14 with items: ['0091017700_26102022000681', '0091017700_26102022000681', '0091017700_26102022000681']
Stack 15 with items: ['0091017700_26102022000681', '0091017700_26102022000681', '0091017700_26102022000681']
Stack 16 with items: ['0091017700_26102022000681', '0091017700_26102022000681', '0091017700_26102022000681']
Stack 17 with items: ['0091017700_26102022000681', '0091017700_26102022000681', '0091017700_26102022000681']
Heuristic packed all stacks
