dataset: X
instance: DO2
+-----------+
2D Packing Heuristic in Truck P177041109
Min2DVol: 27.12 [m2]
Stack 0 with items: ['0090019100_08062023002650', '0090019100_08062023002318', '0090019100_08062023002271', '0090019100_08062023005900']
Stack 1 with items: ['0090019100_08062023007878', '0090019100_08062023007878']
Stack 2 with items: ['0090019100_08062023007878', '0090019100_08062023007878']
Stack 3 with items: ['0090019100_08062023007878', '0090019100_08062023007878']
Stack 4 with items: ['0090019100_08062023007878', '0090019100_08062023007878']
Stack 5 with items: ['0090019100_08062023007878', '0090019100_08062023007878']
Stack 6 with items: ['0090019100_08062023007878', '0090019100_08062023007878']
Stack 7 with items: ['0090019100_08062023007878', '0090019100_08062023007878']
Stack 8 with items: ['0090019100_08062023007878', '0090019100_08062023007878']
Stack 9 with items: ['0090019100_08062023007389', '0090019100_08062023007389']
Stack 10 with items: ['0090019100_08062023007389', '0090019100_08062023007389']
Stack 11 with items: ['0090019100_08062023007389', '0090019100_08062023007389']
Stack 12 with items: ['0090019100_08062023007389', '0090019100_08062023007389']
Heuristic packed all stacks
