dataset: B
instance: TR
+-----------+
2D Packing Heuristic in Truck P318278203
Min2DVol: 29.99999999999999 [m2]
Stack 0 with items: ['0090017000_26102022007413', '0090017000_26102022007207', '0090017000_26102022007413']
Stack 1 with items: ['0090017000_26102022007207', '0090017000_26102022007207', '0090017000_26102022007207']
Stack 2 with items: ['0090017000_26102022007207', '0090017000_26102022007207', '0090017000_26102022007207']
Stack 3 with items: ['0090017000_26102022007207', '0090017000_26102022007207', '0090017000_26102022007207']
Stack 4 with items: ['0090017000_26102022007207', '0090017000_26102022007042', '0090017000_26102022007207']
Stack 5 with items: ['0090017000_26102022007042', '0090017000_26102022007042', '0090017000_26102022007042']
Stack 6 with items: ['0090017000_26102022006760', '0090017000_26102022006760', '0090017000_26102022006760']
Stack 7 with items: ['0090017000_26102022006760', '0090017000_26102022006470', '0090017000_26102022006349']
Stack 8 with items: ['0090017000_26102022006349', '0090017000_26102022006349', '0090017000_26102022006349']
Stack 9 with items: ['0090017000_26102022006349', '0090017000_26102022006349', '0090017000_26102022006349']
Stack 10 with items: ['0090017000_26102022006349', '0090017000_26102022006349', '0090017000_26102022006349']
Stack 11 with items: ['0090017000_26102022006349', '0090017000_26102022006349', '0090017000_26102022006349']
Stack 12 with items: ['0090017000_26102022006349', '0090017000_26102022004752', '0090017000_26102022004752']
Stack 13 with items: ['0090017000_26102022004752', '0090017000_26102022004752', '0090017000_26102022004752']
Stack 14 with items: ['0090017000_26102022004752', '0090017000_26102022004752', '0090017000_26102022004752']
Stack 15 with items: ['0090017000_26102022004752', '0090017000_26102022004752', '0090017000_26102022004752']
Stack 16 with items: ['0090017000_26102022004752', '0090017000_26102022004752', '0090017000_26102022004752']
Stack 17 with items: ['0090017000_26102022004752', '0090017000_26102022004752', '0090017000_26102022004752']
Stack 18 with items: ['0090017000_26102022004718', '0090017000_26102022004718', '0090017000_26102022004718']
Stack 19 with items: ['0090017000_26102022004718', '0090017000_26102022004718', '0090017000_26102022004718']
Stack 20 with items: ['0090017000_26102022004718', '0090017000_26102022004718', '0090017000_26102022004718']
Stack 21 with items: ['0090017000_26102022004718', '0090017000_26102022004718', '0090017000_26102022004718']
Stack 22 with items: ['0090017000_26102022004718', '0090017000_26102022004718', '0090017000_26102022004718']
Stack 23 with items: ['0090017000_26102022004718', '0090017000_26102022003200', '0090017000_26102022003200']
Stack 24 with items: ['0090017000_26102022002898', '0090017000_26102022002723', '0090017000_26102022002898']
Heuristic packed all stacks
