dataset: A
instance: SA2
+-----------+
2D Packing Heuristic in Truck P193338045
Min2DVol: 24.244481999999998 [m2]
Stack 0 with items: ['0090017100_03072022013489', '0090017100_03072022013489', '0090017100_03072022013489']
Stack 1 with items: ['0090017100_03072022013489', '0090017100_03072022013489', '0090017100_03072022013489']
Stack 2 with items: ['0090017100_03072022013489', '0090017100_03072022013489', '0090017100_03072022013489']
Stack 3 with items: ['0090017100_03072022013489', '0090017100_03072022013489', '0090017100_03072022013489']
Stack 4 with items: ['0090017100_03072022013489', '0090017100_03072022013489', '0090017100_03072022013489']
Stack 5 with items: ['0090017100_03072022013489', '0090017100_03072022013489', '0090017100_03072022013489']
Stack 6 with items: ['0090017100_03072022013489', '0090017100_03072022013489', '0090017100_03072022013489']
Stack 7 with items: ['0090017100_03072022012074', '0090017100_03072022007135', '0090017100_03072022007135']
Stack 8 with items: ['0090017100_03072022007135', '0090017100_03072022007135', '0090017100_03072022007135']
Stack 9 with items: ['0090017100_03072022007135', '0090017100_03072022007135', '0090017100_03072022007135']
Stack 10 with items: ['0090017100_03072022007135', '0090017100_03072022007135', '0090017100_03072022007135']
Stack 11 with items: ['0090017100_03072022007135', '0090017100_03072022007135', '0090017100_03072022007135']
Stack 12 with items: ['0090017100_03072022007135', '0090017100_03072022007135', '0090017100_03072022007135']
Stack 13 with items: ['0090017100_03072022007135', '0090017100_03072022002265', '0090017100_03072022007135']
Stack 14 with items: ['0090017100_03072022010611', '0090017100_03072022010611', '0090017100_03072022010611']
Stack 15 with items: ['0090017100_03072022010611', '0090017100_03072022010611', '0090017100_03072022010611']
Stack 16 with items: ['0090017100_03072022010611', '0090017100_03072022010611', '0090017100_03072022010611']
Stack 17 with items: ['0090017100_03072022011899', '0090017100_03072022010611', '0090017100_03072022011899']
Stack 18 with items: ['0090017100_03072022010611', '0090017100_03072022010611', '0090017100_03072022010611']
Stack 19 with items: ['0090017100_03072022010611', '0090017100_03072022010611', '0090017100_03072022010611']
Heuristic packed all stacks
