dataset: X
instance: BY
+-----------+
2D Packing Heuristic in Truck P185067501
Min2DVol: 22.799999999999994 [m2]
Stack 0 with items: ['0090016900_08062023032349', '0090016900_08062023032349', '0090016900_08062023032349']
Stack 1 with items: ['0090016900_08062023032349', '0090016900_08062023032349', '0090016900_08062023032349']
Stack 2 with items: ['0090016900_08062023032349', '0090016900_08062023032349', '0090016900_08062023032349']
Stack 3 with items: ['0090016900_08062023032349', '0090016900_08062023030018', '0090016900_08062023028769']
Stack 4 with items: ['0090016900_08062023028769', '0090016900_08062023028769', '0090016900_08062023028769']
Stack 5 with items: ['0090016900_08062023028769', '0090016900_08062023028769', '0090016900_08062023028769']
Stack 6 with items: ['0090016900_08062023028769', '0090016900_08062023028769', '0090016900_08062023028769']
Stack 7 with items: ['0090016900_08062023028769', '0090016900_08062023028769', '0090016900_08062023028769']
Stack 8 with items: ['0090016900_08062023028769', '0090016900_08062023028769', '0090016900_08062023028769']
Stack 9 with items: ['0090016900_08062023028769', '0090016900_08062023028769', '0090016900_08062023028769']
Stack 10 with items: ['0090016900_08062023028769', '0090016900_08062023028769', '0090016900_08062023028769']
Stack 11 with items: ['0090016900_08062023027112', '0090016900_08062023027112', '0090016900_08062023027112']
Stack 12 with items: ['0090016900_08062023027112', '0090016900_08062023027112', '0090016900_08062023027112']
Stack 13 with items: ['0090016900_08062023027112', '0090016900_08062023027112', '0090016900_08062023027112']
Stack 14 with items: ['0090016900_08062023027112', '0090016900_08062023025471', '0090016900_08062023027112']
Stack 15 with items: ['0090016900_08062023025471', '0090016900_08062023017394', '0090016900_08062023017394']
Stack 16 with items: ['0090016900_08062023017394', '0090016900_08062023012937', '0090016900_08062023012937']
Stack 17 with items: ['0090016900_08062023010134', '0090016900_08062023007705', '0090016900_08062023010134']
Stack 18 with items: ['0090016900_08062023007705', '0090016900_08062023006060', '0090016900_08062023006060']
Heuristic packed all stacks
