dataset: C
instance: BY
+-----------+
2D Packing Heuristic in Truck P096215303
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090016900_27022023047478', '0090016900_27022023047478', '0090016900_27022023047478']
Stack 1 with items: ['0090016900_27022023047478', '0090016900_27022023047478', '0090016900_27022023047478']
Stack 2 with items: ['0090016900_27022023047478', '0090016900_27022023047478', '0090016900_27022023047478']
Stack 3 with items: ['0090016900_27022023047478', '0090016900_27022023047478', '0090016900_27022023047478']
Stack 4 with items: ['0090016900_27022023047478', '0090016900_27022023047478', '0090016900_27022023047478']
Stack 5 with items: ['0090016900_27022023047478', '0090016900_27022023047478', '0090016900_27022023047478']
Stack 6 with items: ['0090016900_27022023047478', '0090016900_27022023047478', '0090016900_27022023047478']
Stack 7 with items: ['0090016900_27022023047478', '0090016900_27022023047478', '0090016900_27022023047478']
Stack 8 with items: ['0090016900_27022023047478', '0090016900_27022023047478', '0090016900_27022023047478']
Stack 9 with items: ['0090016900_27022023047088', '0090016900_27022023047088', '0090016900_27022023047088']
Stack 10 with items: ['0090016900_27022023047088', '0090016900_27022023032748', '0090016900_27022023032748']
Stack 11 with items: ['0090016900_27022023032748', '0090016900_27022023032748', '0090016900_27022023032748']
Stack 12 with items: ['0090016900_27022023032748', '0090016900_27022023032748', '0090016900_27022023032748']
Stack 13 with items: ['0090016900_27022023032748', '0090016900_27022023032748', '0090016900_27022023032748']
Stack 14 with items: ['0090016900_27022023032748', '0090016900_27022023032748', '0090016900_27022023032748']
Stack 15 with items: ['0090016900_27022023032748', '0090016900_27022023032748', '0090016900_27022023032748']
Stack 16 with items: ['0090016900_27022023032748', '0090016900_27022023032748', '0090016900_27022023032748']
Stack 17 with items: ['0090016900_27022023032748', '0090016900_27022023009550', '0090016900_27022023032748']
Stack 18 with items: ['0090016900_27022023009550', '0090016900_27022023009550', '0090016900_27022023009550']
Stack 19 with items: ['0090016900_27022023009550', '0090016900_27022023009550', '0090016900_27022023009550']
Stack 20 with items: ['0090016900_27022023009550', '0090016900_27022023009550', '0090016900_27022023009550']
Stack 21 with items: ['0090016900_27022023009550', '0090016900_27022023009550', '0090016900_27022023009550']
Stack 22 with items: ['0090016900_27022023009550', '0090016900_27022023009550', '0090016900_27022023009550']
Stack 23 with items: ['0090016900_27022023009550', '0090016900_27022023009550', '0090016900_27022023009550']
Stack 24 with items: ['0090016900_27022023009550', '0090016900_27022023009550', '0090016900_27022023009550']
Stack 25 with items: ['0090016900_27022023002528', '0090016900_27022023002528', '0090016900_27022023002528']
Heuristic packed all stacks
