dataset: X
instance: CI2
+-----------+
2D Packing Heuristic in Truck P177435003
Min2DVol: 15.834779999999995 [m2]
Stack 0 with items: ['0090016800_08062023021449', '0090016800_08062023021449']
Stack 1 with items: ['0090016800_08062023021449', '0090016800_08062023021449']
Stack 2 with items: ['0090016800_08062023004868', '0090016800_08062023021449']
Stack 3 with items: ['0090016800_08062023004868', '0090016800_08062023004868']
Stack 4 with items: ['0090016800_08062023004868', '0090016800_08062023004868']
Stack 5 with items: ['0090016800_08062023004868', '0090016800_08062023004868']
Stack 6 with items: ['0090016800_08062023004868', '0090016800_08062023004868']
Stack 7 with items: ['0090016800_08062023004868', '0090016800_08062023004868']
Stack 8 with items: ['0090016800_08062023004868', '0090016800_08062023004868']
Stack 9 with items: ['0090016800_08062023004868', '0090016800_08062023004868']
Stack 10 with items: ['0090016800_08062023004868', '0090016800_08062023004868']
Stack 11 with items: ['0090016800_08062023004868', '0090016800_08062023004868']
Stack 12 with items: ['0090016800_08062023004868', '0090016800_08062023004868']
Heuristic packed all stacks
