dataset: C
instance: RM2
+-----------+
2D Packing Heuristic in Truck P073394901
Min2DVol: 28.015380000000007 [m2]
Stack 0 with items: ['0090038200_28022023015673', '0090038200_28022023014366', '0090038200_28022023015673']
Stack 1 with items: ['0090038200_28022023015673', '0090038200_28022023014366', '0090038200_28022023015673']
Stack 2 with items: ['0090038200_28022023014577', '0090038200_28022023014366', '0090038200_28022023014577']
Stack 3 with items: ['0090038200_28022023014577', '0090038200_28022023007849', '0090038200_28022023014577']
Stack 4 with items: ['0090038200_28022023011429', '0090038200_28022023011399']
Stack 5 with items: ['0090038200_28022023011399', '0090038200_28022023010748']
Stack 6 with items: ['0090038200_28022023010748', '0090038200_28022023010748']
Stack 7 with items: ['0090038200_28022023010748', '0090038200_28022023010748']
Stack 8 with items: ['0090038200_28022023010748', '0090038200_28022023010748']
Stack 9 with items: ['0090038200_28022023010748', '0090038200_28022023008014']
Stack 10 with items: ['0090038200_28022023008014', '0090038200_28022023008014']
Stack 11 with items: ['0090038200_28022023008014', '0090038200_28022023008014']
Stack 12 with items: ['0090038200_28022023008014', '0090038200_28022023008014']
Stack 13 with items: ['0090038200_28022023008014', '0090038200_28022023008014']
Stack 14 with items: ['0090038200_28022023005454', '0090038200_28022023000598']
Stack 15 with items: ['0090038200_28022023000598', '0090038200_28022023000598']
Stack 16 with items: ['0090038200_28022023000598', '0090038200_28022023000598']
Stack 17 with items: ['0090038200_28022023000598', '0090038200_28022023000598']
Stack 18 with items: ['0090038200_28022023000598', '0090038200_28022023000467']
Stack 19 with items: ['0090038200_28022023000467', '0090038200_28022023000467']
Stack 20 with items: ['0090038200_28022023000467', '0090038200_28022023000467']
Stack 21 with items: ['0090038200_28022023000467', '0090038200_28022023000467']
Stack 22 with items: ['0090038200_28022023000467', '0090038200_28022023000467']
Heuristic packed all stacks
