dataset: C
instance: SA
+-----------+
2D Packing Heuristic in Truck P097056103
Min2DVol: 33.803809500000014 [m2]
Stack 0 with items: ['0090017100_27022023027901', '0090017100_27022023027901', '0090017100_27022023027901']
Stack 1 with items: ['0090017100_27022023027901', '0090017100_27022023023913', '0090017100_27022023023913']
Stack 2 with items: ['0090017100_27022023023913', '0090017100_27022023023913', '0090017100_27022023023913']
Stack 3 with items: ['0090017100_27022023023913', '0090017100_27022023023913', '0090017100_27022023023913']
Stack 4 with items: ['0090017100_27022023023913', '0090017100_27022023023913', '0090017100_27022023023913']
Stack 5 with items: ['0090017100_27022023023913', '0090017100_27022023023913', '0090017100_27022023023913']
Stack 6 with items: ['0090017100_27022023023913', '0090017100_27022023023913', '0090017100_27022023023913']
Stack 7 with items: ['0090017100_27022023023913', '0090017100_27022023023913', '0090017100_27022023023913']
Stack 8 with items: ['0090017100_27022023023913', '0090017100_27022023023913', '0090017100_27022023023913']
Stack 9 with items: ['0090017100_27022023023913', '0090017100_27022023023913', '0090017100_27022023023913']
Stack 10 with items: ['0090017100_27022023023913', '0090017100_27022023023913', '0090017100_27022023023913']
Stack 11 with items: ['0090017100_27022023023913', '0090017100_27022023014596', '0090017100_27022023023913']
Stack 12 with items: ['0090017100_27022023014596', '0090017100_27022023014596', '0090017100_27022023014596']
Stack 13 with items: ['0090017100_27022023014596', '0090017100_27022023014596', '0090017100_27022023014596']
Stack 14 with items: ['0090017100_27022023014596', '0090017100_27022023014596', '0090017100_27022023014596']
Stack 15 with items: ['0090017100_27022023014596', '0090017100_27022023014596', '0090017100_27022023014596']
Stack 16 with items: ['0090017100_27022023014596', '0090017100_27022023014596', '0090017100_27022023014596']
Stack 17 with items: ['0090017100_27022023014596', '0090017100_27022023014596', '0090017100_27022023014596']
Stack 18 with items: ['0090017100_27022023014596', '0090017100_27022023014596', '0090017100_27022023014596']
Stack 19 with items: ['0090017100_27022023014596', '0090017100_27022023014596', '0090017100_27022023014596']
Stack 20 with items: ['0090017100_27022023014596', '0090017100_27022023014596', '0090017100_27022023014596']
Stack 21 with items: ['0090017100_27022023014015', '0090017100_27022023011534', '0090017100_27022023011534']
Stack 22 with items: ['0090017100_27022023011534', '0090017100_27022023011534', '0090017100_27022023011534']
Stack 23 with items: ['0090017100_27022023011534', '0090017100_27022023011274', '0090017100_27022023011274']
Stack 24 with items: ['0090017100_27022023011274', '0090017100_27022023011274', '0090017100_27022023011274']
Stack 25 with items: ['0090017100_27022023011274', '0090017100_27022023007854', '0090017100_27022023011274']
Stack 26 with items: ['0090017100_27022023007854', '0090017100_27022023007854', '0090017100_27022023007854']
Stack 27 with items: ['0090017100_27022023007854', '0090017100_27022023007854', '0090017100_27022023007854']
Stack 28 with items: ['0090017100_27022023007854', '0090017100_27022023007812', '0090017100_27022023007812']
Stack 29 with items: ['0090017100_27022023006405', '0090017100_27022023003877', '0090017100_27022023003877']
Stack 30 with items: ['0090017100_27022023003877', '0090017100_27022023003877', '0090017100_27022023003877']
Stack 31 with items: ['0090017100_27022023003877', '0090017100_27022023003877', '0090017100_27022023003877']
Stack 32 with items: ['0090017100_27022023003877', '0090017100_27022023002104', '0090017100_27022023002104']
Stack 33 with items: ['0090017100_27022023014162', '0090017100_27022023014162', '0090017100_27022023019031']
Stack 34 with items: ['0090017100_27022023006244', '0090017100_27022023006244', '0090017100_27022023006244']
Stack 35 with items: ['0090017100_27022023006244', '0090017100_27022023006244', '0090017100_27022023006244']
Stack 36 with items: ['0090017100_27022023014162', '0090017100_27022023006244', '0090017100_27022023006241']
Stack 37 with items: ['0090017100_27022023003163', '0090017100_27022023003163', '0090017100_27022023005060']
Stack 38 with items: ['0090017100_27022023014162', '0090017100_27022023006228', '0090017100_27022023026949']
Stack 39 with items: ['0090017100_27022023002337', '0090017100_27022023002337', '0090017100_27022023006244']
Stack 40 with items: ['0090017100_27022023003163', '0090017100_27022023003163', '0090017100_27022023003163']
Stack 41 with items: ['0090017100_27022023005424', '0090017100_27022023006241', '0090017100_27022023026949']
Stack 42 with items: ['0090017100_27022023003163', '0090017100_27022023005060', '0090017100_27022023005060']
Stack 43 with items: ['0090017100_27022023014162', '0090017100_27022023014162', '0090017100_27022023014162']
Stack 44 with items: ['0090017100_27022023005424', '0090017100_27022023003163', '0090017100_27022023016411']
Stack 45 with items: ['0090017100_27022023006228', '0090017100_27022023006228']
Stack 46 with items: ['0090017100_27022023004721', '0090017100_27022023007268', '0090017100_27022023022556']
Stack 47 with items: ['0090017100_27022023015147', '0090017100_27022023020804']
Stack 48 with items: ['0090017100_27022023025765', '0090017100_27022023007397']
Stack 49 with items: ['0090017100_27022023004721', '0090017100_27022023025765']
Stack 50 with items: ['0090017100_27022023010592', '0090017100_27022023021821']
Stack 51 with items: ['0090017100_27022023004568', '0090017100_27022023006068', '0090017100_27022023022556']
Stack 52 with items: ['0090017100_27022023004722', '0090017100_27022023004722', '0090017100_27022023032307']
Stack 53 with items: ['0090017100_27022023017306', '0090017100_27022023004721']
Stack 54 with items: ['0090017100_27022023025765']
Stack 55 with items: ['0090017100_27022023010905', '0090017100_27022023024787', '0090017100_27022023024787']
Stacks not packed:
Stack 0 missing: ['0090017100_27022023027901', '0090017100_27022023027901', '0090017100_27022023027901']
Stack 1 missing: ['0090017100_27022023027901', '0090017100_27022023023913', '0090017100_27022023023913']
Stack 2 missing: ['0090017100_27022023023913', '0090017100_27022023023913', '0090017100_27022023023913']
Stack 3 missing: ['0090017100_27022023023913', '0090017100_27022023023913', '0090017100_27022023023913']
Stack 4 missing: ['0090017100_27022023023913', '0090017100_27022023023913', '0090017100_27022023023913']
Stack 5 missing: ['0090017100_27022023023913', '0090017100_27022023023913', '0090017100_27022023023913']
Stack 6 missing: ['0090017100_27022023023913', '0090017100_27022023023913', '0090017100_27022023023913']
Stack 7 missing: ['0090017100_27022023023913', '0090017100_27022023023913', '0090017100_27022023023913']
Stack 8 missing: ['0090017100_27022023023913', '0090017100_27022023023913', '0090017100_27022023023913']
Stack 9 missing: ['0090017100_27022023023913', '0090017100_27022023023913', '0090017100_27022023023913']
Stack 10 missing: ['0090017100_27022023023913', '0090017100_27022023023913', '0090017100_27022023023913']
Stack 11 missing: ['0090017100_27022023023913', '0090017100_27022023014596', '0090017100_27022023023913']
Stack 12 missing: ['0090017100_27022023014596', '0090017100_27022023014596', '0090017100_27022023014596']
Stack 13 missing: ['0090017100_27022023014596', '0090017100_27022023014596', '0090017100_27022023014596']
Stack 14 missing: ['0090017100_27022023014596', '0090017100_27022023014596', '0090017100_27022023014596']
Stack 15 missing: ['0090017100_27022023014596', '0090017100_27022023014596', '0090017100_27022023014596']
Stack 16 missing: ['0090017100_27022023014596', '0090017100_27022023014596', '0090017100_27022023014596']
Stack 17 missing: ['0090017100_27022023014596', '0090017100_27022023014596', '0090017100_27022023014596']
Stack 18 missing: ['0090017100_27022023014596', '0090017100_27022023014596', '0090017100_27022023014596']
Stack 19 missing: ['0090017100_27022023014596', '0090017100_27022023014596', '0090017100_27022023014596']
Stack 20 missing: ['0090017100_27022023014596', '0090017100_27022023014596', '0090017100_27022023014596']
Stack 21 missing: ['0090017100_27022023014015', '0090017100_27022023011534', '0090017100_27022023011534']
Stack 22 missing: ['0090017100_27022023011534', '0090017100_27022023011534', '0090017100_27022023011534']
Stack 25 missing: ['0090017100_27022023011274', '0090017100_27022023007854', '0090017100_27022023011274']
Stack 26 missing: ['0090017100_27022023007854', '0090017100_27022023007854', '0090017100_27022023007854']
Stack 27 missing: ['0090017100_27022023007854', '0090017100_27022023007854', '0090017100_27022023007854']
Stack 29 missing: ['0090017100_27022023006405', '0090017100_27022023003877', '0090017100_27022023003877']
Stack 30 missing: ['0090017100_27022023003877', '0090017100_27022023003877', '0090017100_27022023003877']
Stack 31 missing: ['0090017100_27022023003877', '0090017100_27022023003877', '0090017100_27022023003877']
Stack 32 missing: ['0090017100_27022023003877', '0090017100_27022023002104', '0090017100_27022023002104']
