dataset: X
instance: SA
+-----------+
2D Packing Heuristic in Truck P207235329
Min2DVol: 29.784 [m2]
Stack 0 with items: ['0090017100_08062023028980', '0090017100_08062023028117', '0090017100_08062023028980']
Stack 1 with items: ['0090017100_08062023028117', '0090017100_08062023028117', '0090017100_08062023028117']
Stack 2 with items: ['0090017100_08062023028117', '0090017100_08062023021337', '0090017100_08062023006767']
Stack 3 with items: ['0090017100_08062023006767', '0090017100_08062023006767', '0090017100_08062023006767']
Stack 4 with items: ['0090017100_08062023006767', '0090017100_08062023006767', '0090017100_08062023006767']
Stack 5 with items: ['0090017100_08062023006767', '0090017100_08062023006767', '0090017100_08062023006767']
Stack 6 with items: ['0090017100_08062023006767', '0090017100_08062023006767', '0090017100_08062023006767']
Stack 7 with items: ['0090017100_08062023006767', '0090017100_08062023006767', '0090017100_08062023006767']
Stack 8 with items: ['0090017100_08062023006767', '0090017100_08062023006767', '0090017100_08062023006767']
Stack 9 with items: ['0090017100_08062023006767', '0090017100_08062023006767', '0090017100_08062023006767']
Stack 10 with items: ['0090017100_08062023001491', '0090017100_08062023001491', '0090017100_08062023001491']
Stack 11 with items: ['0090017100_08062023001491', '0090017100_08062023000798', '0090017100_08062023001491']
Stack 12 with items: ['0090017100_08062023019024', '0090017100_08062023019024', '0090017100_08062023019024']
Stack 13 with items: ['0090017100_08062023019024', '0090017100_08062023019024', '0090017100_08062023019024']
Stack 14 with items: ['0090017100_08062023019024', '0090017100_08062023019024', '0090017100_08062023019024']
Heuristic packed all stacks
