dataset: C
instance: TA
+-----------+
2D Packing Heuristic in Truck P104385313
Min2DVol: 30.720000000000013 [m2]
Stack 0 with items: ['0090038300_27022023034522', '0090038300_27022023024508', '0090038300_27022023034522']
Stack 1 with items: ['0090038300_27022023024508', '0090038300_27022023024508', '0090038300_27022023024508']
Stack 2 with items: ['0090038300_27022023024508', '0090038300_27022023024508', '0090038300_27022023024508']
Stack 3 with items: ['0090038300_27022023024508', '0090038300_27022023024508', '0090038300_27022023024508']
Stack 4 with items: ['0090038300_27022023024508', '0090038300_27022023024508', '0090038300_27022023024508']
Stack 5 with items: ['0090038300_27022023024508', '0090038300_27022023024508', '0090038300_27022023024508']
Stack 6 with items: ['0090038300_27022023024508', '0090038300_27022023021588', '0090038300_27022023021588']
Stack 7 with items: ['0090038300_27022023021588', '0090038300_27022023021588', '0090038300_27022023021588']
Stack 8 with items: ['0090038300_27022023021588', '0090038300_27022023021588', '0090038300_27022023021588']
Stack 9 with items: ['0090038300_27022023021588', '0090038300_27022023021588', '0090038300_27022023021588']
Stack 10 with items: ['0090038300_27022023021588', '0090038300_27022023021588', '0090038300_27022023021588']
Stack 11 with items: ['0090038300_27022023021588', '0090038300_27022023021588', '0090038300_27022023021588']
Stack 12 with items: ['0090038300_27022023021588', '0090038300_27022023011595', '0090038300_27022023021588']
Stack 13 with items: ['0090038300_27022023011595', '0090038300_27022023011595', '0090038300_27022023011595']
Stack 14 with items: ['0090038300_27022023011595', '0090038300_27022023011595', '0090038300_27022023011595']
Stack 15 with items: ['0090038300_27022023011595', '0090038300_27022023011211', '0090038300_27022023011595']
Heuristic packed all stacks
