dataset: C
instance: CA
+-----------+
2D Packing Heuristic in Truck P076435201
Min2DVol: 21.000000000000007 [m2]
Stack 0 with items: ['0090012500_27022023002023', '0090012500_27022023001167', '0090012500_27022023002023']
Stack 1 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 2 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 3 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 4 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 5 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 6 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 7 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 8 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 9 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 10 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 11 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 12 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 13 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 14 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 15 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 16 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 17 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 18 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 19 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 20 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 21 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 22 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 23 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 24 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 25 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 26 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 27 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 28 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 29 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 30 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 31 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 32 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 33 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 34 with items: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stacks not packed:
Stack 0 missing: ['0090012500_27022023002023', '0090012500_27022023001167', '0090012500_27022023002023']
Stack 27 missing: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 28 missing: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 29 missing: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 30 missing: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 31 missing: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 32 missing: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 33 missing: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
Stack 34 missing: ['0090012500_27022023002023', '0090012500_27022023002023', '0090012500_27022023002023']
