dataset: C
instance: CI
+-----------+
2D Packing Heuristic in Truck P074401703
Min2DVol: 32.43611999999999 [m2]
Stack 0 with items: ['0090016800_27022023019466', '0090016800_27022023003343', '0090016800_27022023027437']
Stack 1 with items: ['0090016800_27022023025317']
Stack 2 with items: ['0090016800_27022023027322', '0090016800_27022023027322', '0090016800_27022023027322']
Stack 3 with items: ['0090016800_27022023026152', '0090016800_27022023026152', '0090016800_27022023026152']
Stack 4 with items: ['0090016800_27022023026093', '0090016800_27022023026093', '0090016800_27022023026093']
Stack 5 with items: ['0090016800_27022023024743', '0090016800_27022023024743', '0090016800_27022023024743']
Stack 6 with items: ['0090016800_27022023024743', '0090016800_27022023021923', '0090016800_27022023021923']
Stack 7 with items: ['0090016800_27022023021923', '0090016800_27022023020429', '0090016800_27022023020429']
Stack 8 with items: ['0090016800_27022023020429', '0090016800_27022023020429', '0090016800_27022023020429']
Stack 9 with items: ['0090016800_27022023020429', '0090016800_27022023020429', '0090016800_27022023020429']
Stack 10 with items: ['0090016800_27022023020429', '0090016800_27022023020429', '0090016800_27022023020429']
Stack 11 with items: ['0090016800_27022023020429', '0090016800_27022023020429', '0090016800_27022023020429']
Stack 12 with items: ['0090016800_27022023020429', '0090016800_27022023015291', '0090016800_27022023015291']
Stack 13 with items: ['0090016800_27022023015291', '0090016800_27022023010384', '0090016800_27022023010384']
Stack 14 with items: ['0090016800_27022023010384', '0090016800_27022023010384', '0090016800_27022023010384']
Stack 15 with items: ['0090016800_27022023010384', '0090016800_27022023009227', '0090016800_27022023009227']
Stack 16 with items: ['0090016800_27022023009227', '0090016800_27022023009126', '0090016800_27022023008452']
Stack 17 with items: ['0090016800_27022023008452', '0090016800_27022023008452', '0090016800_27022023008452']
Stack 18 with items: ['0090016800_27022023008452', '0090016800_27022023008452', '0090016800_27022023008452']
Stack 19 with items: ['0090016800_27022023008452', '0090016800_27022023008452', '0090016800_27022023008452']
Stack 20 with items: ['0090016800_27022023008452', '0090016800_27022023008055', '0090016800_27022023008452']
Stack 21 with items: ['0090016800_27022023008055', '0090016800_27022023006430', '0090016800_27022023006430']
Stack 22 with items: ['0090016800_27022023006430', '0090016800_27022023005825', '0090016800_27022023005825']
Stack 23 with items: ['0090016800_27022023005825', '0090016800_27022023005825', '0090016800_27022023005825']
Stack 24 with items: ['0090016800_27022023005825', '0090016800_27022023005825', '0090016800_27022023005825']
Stack 25 with items: ['0090016800_27022023005825', '0090016800_27022023005825', '0090016800_27022023005825']
Stack 26 with items: ['0090016800_27022023005825', '0090016800_27022023005825', '0090016800_27022023005825']
Stacks not packed:
Stack 11 missing: ['0090016800_27022023020429', '0090016800_27022023020429', '0090016800_27022023020429']
