dataset: X
instance: CI3
+-----------+
2D Packing Heuristic in Truck P178401301
Min2DVol: 32.250299999999996 [m2]
Stack 0 with items: ['0090016800_08062023032077']
Stack 1 with items: ['0090016800_08062023040702', '0090016800_08062023032940', '0090016800_08062023022118']
Stack 2 with items: ['0090016800_08062023015911', '0090016800_08062023015289', '0090016800_08062023004317']
Stack 3 with items: ['0090016800_08062023009114', '0090016800_08062023003797', '0090016800_08062023001095']
Stack 4 with items: ['0090016800_08062023001095', '0090016800_08062023001095']
Stack 5 with items: ['0090016800_08062023014821', '0090016800_08062023014821', '0090016800_08062023014821']
Stack 6 with items: ['0090016800_08062023014821', '0090016800_08062023014821', '0090016800_08062023014821']
Stack 7 with items: ['0090016800_08062023019639', '0090016800_08062023019639', '0090016800_08062023019639']
Stack 8 with items: ['0090016800_08062023019639', '0090016800_08062023019639', '0090016800_08062023019639']
Stack 9 with items: ['0090016800_08062023014821', '0090016800_08062023014821', '0090016800_08062023014821']
Stack 10 with items: ['0090016800_08062023014821', '0090016800_08062023014821', '0090016800_08062023014821']
Stack 11 with items: ['0090016800_08062023019639', '0090016800_08062023019639', '0090016800_08062023019639']
Stack 12 with items: ['0090016800_08062023019639', '0090016800_08062023019639', '0090016800_08062023019639']
Stack 13 with items: ['0090016800_08062023022174', '0090016800_08062023022174', '0090016800_08062023022174']
Stack 14 with items: ['0090016800_08062023022174', '0090016800_08062023022174', '0090016800_08062023022174']
Stack 15 with items: ['0090016800_08062023017917', '0090016800_08062023017917', '0090016800_08062023017917']
Stack 16 with items: ['0090016800_08062023022174', '0090016800_08062023022174', '0090016800_08062023022174']
Stack 17 with items: ['0090016800_08062023017917', '0090016800_08062023017917', '0090016800_08062023017917']
Stack 18 with items: ['0090016800_08062023017917', '0090016800_08062023017917', '0090016800_08062023017917']
Stack 19 with items: ['0090016800_08062023022174', '0090016800_08062023022174', '0090016800_08062023022174']
Stack 20 with items: ['0090016800_08062023017917', '0090016800_08062023017917', '0090016800_08062023017917']
Stack 21 with items: ['0090016800_08062023026596', '0090016800_08062023032102', '0090016800_08062023039074']
Heuristic packed all stacks
