dataset: B
instance: RM
+-----------+
2D Packing Heuristic in Truck P326394901
Min2DVol: 45.068220000000025 [m2]
Stack 0 with items: ['0090038200_26102022005323', '0090038200_26102022002048', '0090038200_26102022005323']
Stack 1 with items: ['0090038200_26102022005323', '0090038200_26102022001436', '0090038200_26102022005323']
Stack 2 with items: ['0090038200_26102022005323', '0090038200_26102022005323']
Stack 3 with items: ['0090038200_26102022005323', '0090038200_26102022005323']
Stack 4 with items: ['0090038200_26102022005323', '0090038200_26102022005323']
Stack 5 with items: ['0090038200_26102022005323', '0090038200_26102022005254']
Stack 6 with items: ['0090038200_26102022005246', '0090038200_26102022005246']
Stack 7 with items: ['0090038200_26102022005246', '0090038200_26102022005246']
Stack 8 with items: ['0090038200_26102022005246', '0090038200_26102022005246']
Stack 9 with items: ['0090038200_26102022005246', '0090038200_26102022005246']
Stack 10 with items: ['0090038200_26102022005246', '0090038200_26102022005246']
Stack 11 with items: ['0090038200_26102022004112', '0090038200_26102022003945']
Stack 12 with items: ['0090038200_26102022003945', '0090038200_26102022003876']
Stack 13 with items: ['0090038200_26102022003876', '0090038200_26102022003876']
Stack 14 with items: ['0090038200_26102022003876', '0090038200_26102022003876']
Stack 15 with items: ['0090038200_26102022003775', '0090038200_26102022003775']
Stack 16 with items: ['0090038200_26102022003689', '0090038200_26102022003689']
Stack 17 with items: ['0090038200_26102022003689', '0090038200_26102022003689']
Stack 18 with items: ['0090038200_26102022003689', '0090038200_26102022003689']
Stack 19 with items: ['0090038200_26102022003689', '0090038200_26102022003689']
Stack 20 with items: ['0090038200_26102022003689', '0090038200_26102022003689']
Stack 21 with items: ['0090038200_26102022003689', '0090038200_26102022003689']
Stack 22 with items: ['0090038200_26102022003599', '0090038200_26102022003599']
Stack 23 with items: ['0090038200_26102022003599', '0090038200_26102022003599']
Stack 24 with items: ['0090038200_26102022003599', '0090038200_26102022003599']
Stack 25 with items: ['0090038200_26102022003599', '0090038200_26102022003599']
Stack 26 with items: ['0090038200_26102022003599', '0090038200_26102022003599']
Stack 27 with items: ['0090038200_26102022003599', '0090038200_26102022003599']
Stack 28 with items: ['0090038200_26102022002081', '0090038200_26102022002081']
Stack 29 with items: ['0090038200_26102022002081', '0090038200_26102022002081']
Stack 30 with items: ['0090038200_26102022002081', '0090038200_26102022001789']
Stack 31 with items: ['0090038200_26102022001769', '0090038200_26102022001769']
Stack 32 with items: ['0090038200_26102022001769', '0090038200_26102022001769']
Stack 33 with items: ['0090038200_26102022001102', '0090038200_26102022001102']
Stack 34 with items: ['0090038200_26102022000413', '0090038200_26102022000063']
Stack 35 with items: ['0090038200_26102022000063', '0090038200_26102022000063']
Stack 36 with items: ['0090038200_26102022000063']
Stacks not packed:
Stack 0 missing: ['0090038200_26102022005323', '0090038200_26102022002048', '0090038200_26102022005323']
Stack 1 missing: ['0090038200_26102022005323', '0090038200_26102022001436', '0090038200_26102022005323']
Stack 15 missing: ['0090038200_26102022003775', '0090038200_26102022003775']
Stack 24 missing: ['0090038200_26102022003599', '0090038200_26102022003599']
Stack 25 missing: ['0090038200_26102022003599', '0090038200_26102022003599']
Stack 26 missing: ['0090038200_26102022003599', '0090038200_26102022003599']
Stack 27 missing: ['0090038200_26102022003599', '0090038200_26102022003599']
Stack 30 missing: ['0090038200_26102022002081', '0090038200_26102022001789']
Stack 31 missing: ['0090038200_26102022001769', '0090038200_26102022001769']
Stack 32 missing: ['0090038200_26102022001769', '0090038200_26102022001769']
Stack 33 missing: ['0090038200_26102022001102', '0090038200_26102022001102']
