dataset: C
instance: BY
+-----------+
2D Packing Heuristic in Truck P069066303
Min2DVol: 27.804600000000004 [m2]
Stack 0 with items: ['0090016900_27022023047872', '0090016900_27022023040554']
Stack 1 with items: ['0090016900_27022023039460', '0090016900_27022023025116']
Stack 2 with items: ['0090016900_27022023025116', '0090016900_27022023025116']
Stack 3 with items: ['0090016900_27022023025116', '0090016900_27022023025116']
Stack 4 with items: ['0090016900_27022023025116', '0090016900_27022023025116']
Stack 5 with items: ['0090016900_27022023025116', '0090016900_27022023025116']
Stack 6 with items: ['0090016900_27022023025116', '0090016900_27022023025116']
Stack 7 with items: ['0090016900_27022023025116', '0090016900_27022023025116']
Stack 8 with items: ['0090016900_27022023025116', '0090016900_27022023025116']
Stack 9 with items: ['0090016900_27022023025116', '0090016900_27022023025116']
Stack 10 with items: ['0090016900_27022023025116', '0090016900_27022023025116']
Stack 11 with items: ['0090016900_27022023019515', '0090016900_27022023019515']
Stack 12 with items: ['0090016900_27022023049472', '0090016900_27022023035515']
Heuristic packed all stacks
