dataset: X
instance: SA7
+-----------+
2D Packing Heuristic in Truck P179056103
Min2DVol: 27.00000000000002 [m2]
Stack 0 with items: ['0090017100_14062023029064', '0090017100_14062023027662', '0090017100_14062023027662']
Stack 1 with items: ['0090017100_14062023027662', '0090017100_14062023027662', '0090017100_14062023027662']
Stack 2 with items: ['0090017100_14062023027662', '0090017100_14062023026043', '0090017100_14062023022574']
Stack 3 with items: ['0090017100_14062023022097', '0090017100_14062023021894', '0090017100_14062023018699']
Stack 4 with items: ['0090017100_14062023018699', '0090017100_14062023018699', '0090017100_14062023018699']
Stack 5 with items: ['0090017100_14062023018699', '0090017100_14062023018699', '0090017100_14062023018699']
Stack 6 with items: ['0090017100_14062023018699', '0090017100_14062023018699', '0090017100_14062023018699']
Stack 7 with items: ['0090017100_14062023018699', '0090017100_14062023012536', '0090017100_14062023018699']
Stack 8 with items: ['0090017100_14062023012536', '0090017100_14062023012536', '0090017100_14062023012536']
Stack 9 with items: ['0090017100_14062023012536', '0090017100_14062023012536', '0090017100_14062023012536']
Stack 10 with items: ['0090017100_14062023012467', '0090017100_14062023012467', '0090017100_14062023012467']
Stack 11 with items: ['0090017100_14062023012467', '0090017100_14062023012467', '0090017100_14062023012467']
Stack 12 with items: ['0090017100_14062023012467', '0090017100_14062023012467', '0090017100_14062023012467']
Stack 13 with items: ['0090017100_14062023012467', '0090017100_14062023012467', '0090017100_14062023012467']
Stack 14 with items: ['0090017100_14062023012467', '0090017100_14062023012467', '0090017100_14062023012467']
Stack 15 with items: ['0090017100_14062023012467', '0090017100_14062023012467', '0090017100_14062023012467']
Stack 16 with items: ['0090017100_14062023012467', '0090017100_14062023012467', '0090017100_14062023012467']
Stack 17 with items: ['0090017100_14062023012467', '0090017100_14062023012197', '0090017100_14062023012021']
Stack 18 with items: ['0090017100_14062023012021', '0090017100_14062023011158', '0090017100_14062023012021']
Stack 19 with items: ['0090017100_14062023011103', '0090017100_14062023011103', '0090017100_14062023011103']
Stack 20 with items: ['0090017100_14062023011103', '0090017100_14062023011103', '0090017100_14062023011103']
Stack 21 with items: ['0090017100_14062023011103', '0090017100_14062023011103', '0090017100_14062023011103']
Stack 22 with items: ['0090017100_14062023011103', '0090017100_14062023011103', '0090017100_14062023011103']
Stack 23 with items: ['0090017100_14062023011103', '0090017100_14062023011103', '0090017100_14062023011103']
Stack 24 with items: ['0090017100_14062023011103', '0090017100_14062023010822', '0090017100_14062023010822']
Stack 25 with items: ['0090017100_14062023009290', '0090017100_14062023006882', '0090017100_14062023009290']
Stack 26 with items: ['0090017100_14062023006882', '0090017100_14062023006882', '0090017100_14062023006882']
Stack 27 with items: ['0090017100_14062023006882', '0090017100_14062023006882', '0090017100_14062023006882']
Stack 28 with items: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 29 with items: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 30 with items: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 31 with items: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 32 with items: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 33 with items: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 34 with items: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 35 with items: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 36 with items: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 37 with items: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 38 with items: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 39 with items: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 40 with items: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 41 with items: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 42 with items: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 43 with items: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 44 with items: ['0090017100_14062023000091', '0090017100_14062023000091', '0090017100_14062023000091']
Stacks not packed:
Stack 0 missing: ['0090017100_14062023029064', '0090017100_14062023027662', '0090017100_14062023027662']
Stack 1 missing: ['0090017100_14062023027662', '0090017100_14062023027662', '0090017100_14062023027662']
Stack 17 missing: ['0090017100_14062023012467', '0090017100_14062023012197', '0090017100_14062023012021']
Stack 18 missing: ['0090017100_14062023012021', '0090017100_14062023011158', '0090017100_14062023012021']
Stack 24 missing: ['0090017100_14062023011103', '0090017100_14062023010822', '0090017100_14062023010822']
Stack 25 missing: ['0090017100_14062023009290', '0090017100_14062023006882', '0090017100_14062023009290']
Stack 26 missing: ['0090017100_14062023006882', '0090017100_14062023006882', '0090017100_14062023006882']
Stack 27 missing: ['0090017100_14062023006882', '0090017100_14062023006882', '0090017100_14062023006882']
Stack 33 missing: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 34 missing: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 35 missing: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 36 missing: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 37 missing: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 38 missing: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 39 missing: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 40 missing: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 41 missing: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 42 missing: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
Stack 43 missing: ['0090017100_14062023006738', '0090017100_14062023006738', '0090017100_14062023006738']
